day_time,day
visibility,clear
ped_type,adult
ego_speed,9.666666666666725
first_sight_dist,6.596349609375
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.0025634765625, -0.002532958984375, -0.002471923828125, -0.00244140625, -0.00238037109375, -0.002288818359375, -0.00225830078125, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00238037109375, -0.00244140625, -0.0023193359375, -0.002227783203125, -0.002227783203125, -0.002227783203125, -0.0023193359375, -0.0023193359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.001617431640625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00299072265625, 0.002960205078125, 0.002960205078125, 0.003021240234375, 0.00323486328125, 0.00341796875, 0.0035400390625, 0.00347900390625, 0.0035400390625, 0.003662109375, 0.003692626953125, 0.00396728515625, 0.00408935546875, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125, 0.0040283203125]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20237731933594, -45.85137939453125, -45.47637939453125, -45.08030700683594, -44.66522216796875, -44.23393249511719, -43.789794921875, -43.33747863769531, -42.87823486328125, -42.41316223144531, -41.94328308105469, -41.46961975097656, -40.9930419921875, -40.51446533203125, -40.034454345703125, -39.55364990234375, -39.072418212890625, -38.59112548828125, -38.10993957519531, -37.62904357910156, -37.14839172363281, -36.66813659667969, -36.18821716308594, -35.708709716796875, -35.2294921875, -34.750640869140625, -34.27214050292969, -33.793914794921875, -33.31584167480469, -32.83784484863281, -32.35987854003906, -31.881988525390625, -31.404037475585938, -30.926132202148438, -30.44818115234375, -29.970245361328125, -29.492218017578125, -29.014236450195312, -28.53619384765625, -28.058181762695312, -27.58013916015625, -27.102081298828125, -26.62396240234375, -26.145858764648438, -25.667709350585938, -25.189605712890625, -24.711456298828125, -24.233352661132812, -23.755203247070312, -23.277099609375, -22.798965454101562, -22.32086181640625, -21.84271240234375, -21.364608764648438, -20.886459350585938, -20.408355712890625, -19.930206298828125, -19.452102661132812, -18.973953247070312, -18.495849609375, -18.017715454101562, -17.53961181640625, -17.06146240234375, -16.583358764648438, -16.105209350585938, -15.627105712890625, -15.148956298828125, -14.670852661132812, -14.192703247070312, -13.714599609375, -13.236465454101562, -12.75836181640625, -12.28021240234375, -11.802108764648438, -11.323959350585938, -10.845855712890625, -10.367706298828125, -9.889602661132812, -9.411453247070312, -8.933349609375, -8.455947875976562, -7.983642578125, -7.5211029052734375, -7.0724029541015625, -6.6395721435546875, -6.2235870361328125, -5.82476806640625, -5.442626953125, -5.0743255615234375, -4.720977783203125, -4.4025421142578125, -4.115936279296875, -3.875, -3.703369140625, -3.600860595703125, -3.56695556640625, -3.5667266845703125, -3.56591796875, -3.5650482177734375, -3.5643157958984375, -3.563751220703125, -3.56329345703125, -3.5629425048828125, -3.562713623046875, -3.56256103515625, -3.5623931884765625, -3.562255859375, -3.562164306640625, -3.5620880126953125, -3.56207275390625, -3.5620269775390625, -3.561981201171875, -3.5619659423828125, -3.56195068359375, -3.5619354248046875, -3.5619049072265625, -3.5619049072265625, -3.5619049072265625, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375, -3.5618743896484375]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004424174316227436, 0.0037266346625983715, 0.0030467133037745953, 0.0024079179856926203, 0.002006622962653637, 0.0029221484437584877, 0.0008503813296556473, 0.0012372543569654226, 0.0012537168804556131, 0.0010619763052091002, 0.000779776310082525, 0.000650690053589642, 0.0005775609752163291, 0.000525209994520992, 0.0004658530524466187, 0.000416792172472924, 0.00038221338763833046, 0.0003540279867593199, 0.0003389835183043033, 0.0011923640267923474, 0.002208343241363764, 0.0017114687943831086, 0.0011183562455698848, 0.0007778004510328174, 0.0006089200032874942, 0.001893278444185853, 0.0031224319245666265, 0.0024597803130745888, 0.001925296033732593, 0.0016027025412768126, 0.0014099307591095567, 0.001318009803071618, 0.0012800684198737144, 0.001256230054423213, 0.0012382178101688623, 0.0012330746976658702, 0.0012277038767933846, 0.001236455049365759, 0.0012372300261631608, 0.0012389235198497772, 0.0012404279550537467, 0.001242139027453959, 0.001243198406882584, 0.0012442946899682283, 0.001245701452717185, 0.001246779807843268, 0.0012472777161747217, 0.0012472887756302953, 0.0012477944837883115, 0.0012480218429118395, 0.0012482409365475178, 0.0012483731843531132, 0.0012486493214964867, 0.0012486630585044622, 0.0012488678330555558, 0.0012542809126898646, 0.001249149558134377, 0.00125450873747468, 0.0012493061367422342, 0.0012542533222585917, 0.0012491826200857759, 0.0012543719494715333, 0.001249035238288343, 0.0012541968608275056, 0.0012487976346164942, 0.0012541862670332193, 0.0012490510707721114, 0.00125431502237916, 0.001249315682798624, 0.0012539209565147758, 0.0012488149804994464, 0.0012541987234726548, 0.0012490967055782676, 0.0012545745121315122, 0.0012492288369685411, 0.001254170318134129, 0.0012493793619796634, 0.001254314323887229, 0.0012491330271586776, 0.0012542601907625794, 0.0013292686780914664, 0.0022779100108891726, 0.0036891677882522345, 0.00451997946947813, 0.005111447535455227, 0.003999980166554451, 0.0029996691737324, 0.0023182560689747334, 0.00416606105864048, 0.00493750860914588, 0.005257255397737026, 0.00531162740662694, 0.005461879074573517, -0.0011248599039390683, -0.0021149569656699896, 0.0008561103604733944, 0.0006189718842506409, 0.0007084997487254441, 0.000664775085169822, 0.0006120741600170732, 3.16868354275357e-05, 2.7471445719129406e-05, 2.6363171855336986e-05, 2.615205812617205e-05, 2.5575160179869272e-05, 2.520915040804539e-05, 2.5736539100762457e-05, 2.541325920901727e-05, 2.4984889023471624e-05, 2.5449022359680384e-05, 2.5197416107403114e-05, 2.438303090457339e-05, 2.4486109396093525e-05, 2.4744978873059154e-05, 2.4017579562496394e-05, 2.462912379996851e-05, 2.4084187316475436e-05, 2.3426786356139928e-05, 2.4934335669968277e-05, 2.470198887749575e-05, 2.447001497785095e-05, 2.4591534383944236e-05, 2.4594924980192445e-05, 2.404384213150479e-05, 2.456530819472391e-05, 0.0, 2.3807844627299346e-05, 2.4267210392281413e-05, 2.4587698135292158e-05, 2.407487409072928e-05, 2.4262666556751356e-05, 2.4360046154470183e-05, 2.426400715194177e-05, 2.4365634089917876e-05, 2.3789218175807036e-05, 2.4500972358509898e-05, 2.43507693085121e-05, 2.4449191187159158e-05, 2.4341083189938217e-05, 2.41630150412675e-05, 2.4296119590871967e-05, 2.4209506591432728e-05, 1.9920169506804086e-05, 2.4299770302604884e-05, 2.42725382122444e-05, 2.4280621801153757e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.684703350067139, 7.217828273773193, 7.674166679382324, 8.080647468566895, 8.445137977600098, 8.759343147277832, 8.973119735717773, 9.111408233642578, 9.242866516113281, 9.345120429992676, 9.437349319458008, 9.500627517700195, 9.555315971374512, 9.586203575134277, 9.612674713134766, 9.621209144592285, 9.629838943481445, 9.625386238098145, 9.624774932861328, 9.613773345947266, 9.6084566116333, 9.596223831176758, 9.592068672180176, 9.581107139587402, 9.57908821105957, 9.569355010986328, 9.56910514831543, 9.561347961425781, 9.563262939453125, 9.557745933532715, 9.561056137084961, 9.556584358215332, 9.56067180633545, 9.556729316711426, 9.561177253723145, 9.55744457244873, 9.561994552612305, 9.558279991149902, 9.562788963317871, 9.558999061584473, 9.563403129577637, 9.55950927734375, 9.563804626464844, 9.559812545776367, 9.564018249511719, 9.559953689575195, 9.56409740447998, 9.559988975524902, 9.564099311828613, 9.559965133666992, 9.564062118530273, 9.55992317199707, 9.564017295837402, 9.5598783493042, 9.56397819519043, 9.559844970703125, 9.563949584960938, 9.559820175170898, 9.56393051147461, 9.559807777404785, 9.563920974731445, 9.55980110168457, 9.563919067382812, 9.55980110168457, 9.563920021057129, 9.559803009033203, 9.563921928405762, 9.559805870056152, 9.563925743103027, 9.559808731079102, 9.56392765045166, 9.559809684753418, 9.56392765045166, 9.559809684753418, 9.563929557800293, 9.559812545776367, 9.56393051147461, 9.55981159210205, 9.563929557800293, 9.559810638427734, 9.528164863586426, 9.384745597839355, 9.162115097045898, 8.85787296295166, 8.535510063171387, 8.188855171203613, 7.8500542640686035, 7.524942398071289, 7.266297817230225, 6.89813756942749, 6.073060989379883, 5.5634331703186035, 4.2880167961120605, 2.9028866291046143, 1.5184788703918457, 0.15400956571102142, -0.004043043125420809, -0.0059379818849265575, -0.005538489203900099, -0.004557942971587181, -0.003561117220669985, -0.0027121719904243946, -0.0020388485863804817, -0.0015209338162094355, -0.001130051794461906, -0.0008379021310247481, -0.000620183243881911, -0.0004587528819683939, -0.0003390959172975272, -0.0001794107083696872, -0.00019505643285810947, -0.00016758045239839703, -0.00013244873844087124, -0.00010113736061612144, -7.570637535536662e-05, -5.635107299895026e-05, -4.150104723521508e-05, -1.521820649941219e-05, -2.1297239072737284e-05, -1.9575412807171233e-05, -1.5717938367743045e-05, -1.1736057786038145e-05, -9.076173228095286e-06, -6.5601448113739025e-06, -4.598393843480153e-06, 0.0, -1.929808377099107e-06, -1.95514644474315e-06, -1.3221069821156561e-06, -1.037000060932769e-06, -7.119073188732727e-07, -3.8668571278321906e-07, -2.1145794448784727e-07, -2.6924126927951875e-07, 2.0462350391881046e-07, 1.6893201859602414e-07, 2.184003733418649e-07, 1.660303610151459e-07, 3.681753923956421e-07, 3.508338579649717e-07, 4.4610990812543605e-07, 4.7072884967747086e-07, 4.2922329157590866e-07, 4.320434356941405e-07, 4.902670980300172e-07, 5.600321628662641e-07]"
