day_time,night
visibility,clear
ped_type,adult
ego_speed,7.638888888888919
first_sight_dist,4.918615234375
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.002532958984375, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00238037109375, -0.00238037109375, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.002471923828125, -0.002532958984375, -0.002471923828125, -0.00238037109375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00244140625, -0.00238037109375, -0.002288818359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.0015869140625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.004180908203125, 0.0042724609375, 0.004241943359375, 0.0042724609375, 0.004302978515625, 0.004364013671875, 0.004425048828125, 0.004608154296875, 0.004791259765625, 0.004852294921875, 0.0048828125, 0.004913330078125, 0.00506591796875, 0.005279541015625, 0.0054931640625, 0.005706787109375, 0.005828857421875, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125, 0.005889892578125]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20252990722656, -45.85284423828125, -45.48329162597656, -45.101654052734375, -44.716827392578125, -44.33137512207031, -43.94525146484375, -43.55870056152344, -43.17173767089844, -42.78507995605469, -42.39878845214844, -42.01318359375, -41.62811279296875, -41.243804931640625, -40.859893798828125, -40.476654052734375, -40.09368896484375, -39.711181640625, -39.328857421875, -38.94685363769531, -38.5648193359375, -38.18302917480469, -37.80113220214844, -37.41938781738281, -37.03746032714844, -36.6556396484375, -36.27366638183594, -35.891815185546875, -35.509735107421875, -35.12782287597656, -34.745819091796875, -34.36399841308594, -33.982147216796875, -33.60044860839844, -33.21856689453125, -32.83683776855469, -32.45491027832031, -32.07316589355469, -31.691238403320312, -31.3094482421875, -30.927536010742188, -30.545791625976562, -30.16387939453125, -29.782119750976562, -29.40020751953125, -29.018447875976562, -28.636550903320312, -28.254806518554688, -27.872940063476562, -27.491180419921875, -27.109329223632812, -26.72760009765625, -26.345733642578125, -25.964019775390625, -25.582168579101562, -25.200439453125, -24.818588256835938, -24.43682861328125, -24.054977416992188, -23.6732177734375, -23.291366577148438, -22.90960693359375, -22.527755737304688, -22.14599609375, -21.764129638671875, -21.38238525390625, -21.000518798828125, -20.618759155273438, -20.236907958984375, -19.855148315429688, -19.473297119140625, -19.091537475585938, -18.709686279296875, -18.327926635742188, -17.946075439453125, -17.564315795898438, -17.182449340820312, -16.800704956054688, -16.418838500976562, -16.037078857421875, -15.655227661132812, -15.273468017578125, -14.891616821289062, -14.509857177734375, -14.128005981445312, -13.746246337890625, -13.364395141601562, -12.982635498046875, -12.60076904296875, -12.219024658203125, -11.837158203125, -11.455398559570312, -11.07354736328125, -10.691787719726562, -10.3099365234375, -9.928176879882812, -9.54632568359375, -9.164566040039062, -8.78271484375, -8.400970458984375, -8.019149780273438, -7.637451171875, -7.255615234375, -6.8745269775390625, -6.497589111328125, -6.128936767578125, -5.7713470458984375, -5.4267578125, -5.0957183837890625, -4.785736083984375, -4.529510498046875, -4.3190460205078125, -4.1518707275390625, -4.0277862548828125, -3.9617919921875, -3.953277587890625, -3.9528045654296875, -3.95208740234375, -3.951385498046875, -3.950836181640625, -3.950408935546875, -3.9500732421875, -3.9498443603515625, -3.949676513671875, -3.9495391845703125, -3.9494171142578125, -3.949310302734375, -3.9492340087890625, -3.9492340087890625, -3.9491729736328125, -3.9491424560546875, -3.9491119384765625, -3.9490966796875, -3.9490814208984375, -3.9490509033203125, -3.9490509033203125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.94903564453125, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875, -3.9490203857421875]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004421503283083439, 0.0037191733717918396, 0.0029870218131691217, 0.0022631047759205103, 0.001755083561874926, 0.0024511718656867743, 0.0016433296259492636, 0.0012568437959998846, 0.0009764177957549691, 0.0007556232740171254, 0.0006168945110403001, 0.0005188857321627438, 0.0004333299584686756, 0.00038897900958545506, 0.0003447435738053173, 0.0003350641636643559, 0.00031472594127990305, 0.0003090311074629426, 0.00029210757929831743, 0.000296251499094069, 0.00028822841704823077, 0.0002939184778369963, 0.0008257304434664547, 0.00205985177308321, 0.001867235405370593, 0.0012514849659055471, 0.0008434397750534117, 0.0006412842776626348, 0.0005240454338490963, 0.0006048031500540674, 0.0021666756365448236, 0.0029756787698715925, 0.002275109523907304, 0.0017807481344789267, 0.001457139616832137, 0.0012883757008239627, 0.0012074537808075547, 0.00117042928468436, 0.0011522644199430943, 0.0011510900221765041, 0.0011405162513256073, 0.0011447302531450987, 0.00114434736315161, 0.0011571866925805807, 0.0011460748501121998, 0.0011570141650736332, 0.0011498195817694068, 0.0011599627323448658, 0.001154080731794238, 0.0011617520358413458, 0.0011531240306794643, 0.0011673299595713615, 0.0011540754931047559, 0.0011632569367066026, 0.001156507758423686, 0.0011635562404990196, 0.0011565451277419925, 0.0011681333417072892, 0.0011559870326891541, 0.001164961839094758, 0.0011560056591406465, 0.0011644394835457206, 0.0011572574730962515, 0.0011685288045555353, 0.0011563909938558936, 0.0011651224922388792, 0.0011561556020751595, 0.0011642579920589924, 0.001161841326393187, 0.0011651234235614538, 0.0011504199355840683, 0.0011650376254692674, 0.001162138069048524, 0.0011609967332333326, 0.001155433594249189, 0.0011684878263622522, 0.0011577426921576262, 0.0011644423939287663, 0.0011556022800505161, 0.001163890934549272, 0.0011568708578124642, 0.0011636912822723389, 0.0011568469926714897, 0.0011640863958746195, 0.0011550233466550708, 0.0011637550778687, 0.0011568936752155423, 0.0011683948105201125, 0.001156117650680244, 0.001164815155789256, 0.0011556653771549463, 0.0011685400968417525, 0.001154996221885085, 0.0011642980389297009, 0.0011553165968507528, 0.001168808783404529, 0.0011562175350263715, 0.0011648590443655849, 0.001155438949353993, 0.001131579396314919, 0.0023337462916970253, 0.003563429694622755, 0.004036238417029381, 0.004409481305629015, 0.004690070170909166, 0.003454584628343582, 0.002888436196371913, 0.0026119803078472614, 0.004355483688414097, 0.004879098851233721, 0.004997218493372202, 0.005343947093933821, 0.0053773499093949795, 0.005241750739514828, 0.0024220836348831654, 0.0009753197082318366, 0.0006696564378216863, 0.0005750294658355415, 0.000544485985301435, 0.0005352914449758828, 0.000535503146238625, 0.0005344089586287737, 0.0005359349888749421, 2.5116614779108204e-05, 2.2318996343528852e-05, 2.242494338133838e-05, 2.330593633814715e-05, 2.3231208615470678e-05, 0.0, 2.349752867303323e-05, 2.3901126041891985e-05, 2.387899803579785e-05, 2.3980586774996482e-05, 2.3797712856321596e-05, 2.3615248210262507e-05, 2.4459808628307655e-05, 2.4336464775842614e-05, 2.377044438617304e-05, 2.4453400328638963e-05, 2.4796350771794096e-05, 2.436853901599534e-05, 2.3957416487974115e-05, 2.4591832698206417e-05, 2.5295577870565467e-05, 2.4018287149374373e-05, 2.016842336161062e-05, 2.443671110086143e-05, 2.4472139557474293e-05, 2.4575889256084338e-05, 2.489384132786654e-05, 2.4545042833779007e-05, 2.433214285701979e-05, 2.4731420126045123e-05, 2.459030474710744e-05, 2.4349315935978666e-05, 2.4092718376778066e-05, 2.4443976144539192e-05, 2.3928172595333308e-05, 2.4345217752852477e-05, 2.453453816997353e-05, 2.4574770577601157e-05, 2.4209244656958617e-05, 2.3397020413540304e-05, 2.4329647203558125e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.677880764007568, 7.1720709800720215, 7.515217304229736, 7.67931604385376, 7.72495174407959, 7.722589492797852, 7.748558044433594, 7.7405686378479, 7.749056339263916, 7.727751731872559, 7.7291083335876465, 7.7027812004089355, 7.703133583068848, 7.677200794219971, 7.679764747619629, 7.6563310623168945, 7.662225723266602, 7.641805171966553, 7.650962829589844, 7.633244037628174, 7.6450114250183105, 7.629327297210693, 7.641909122467041, 7.6275315284729, 7.640584945678711, 7.6266045570373535, 7.641445636749268, 7.627917766571045, 7.643032073974609, 7.628737449645996, 7.643507480621338, 7.628324508666992, 7.643049240112305, 7.628983974456787, 7.643613338470459, 7.62960958480835, 7.64405632019043, 7.62987756729126, 7.644167900085449, 7.629859447479248, 7.644069194793701, 7.629700183868408, 7.643884181976318, 7.6295084953308105, 7.64370059967041, 7.629339218139648, 7.643558979034424, 7.629220962524414, 7.643468856811523, 7.629149436950684, 7.643417835235596, 7.629114151000977, 7.643399715423584, 7.629112243652344, 7.643401145935059, 7.6291184425354, 7.643413066864014, 7.629130840301514, 7.643430233001709, 7.629148006439209, 7.643441677093506, 7.629157543182373, 7.64345121383667, 7.629164695739746, 7.643458843231201, 7.6291728019714355, 7.643463134765625, 7.629174709320068, 7.64346170425415, 7.629172325134277, 7.643460750579834, 7.62916898727417, 7.643457889556885, 7.629168510437012, 7.643459796905518, 7.6291704177856445, 7.643459796905518, 7.6291704177856445, 7.643457889556885, 7.629166603088379, 7.643457889556885, 7.629169940948486, 7.643459320068359, 7.62916898727417, 7.643457889556885, 7.62916898727417, 7.643457412719727, 7.629167079925537, 7.643456935882568, 7.6291680335998535, 7.643459796905518, 7.6291656494140625, 7.643456935882568, 7.629167079925537, 7.643460750579834, 7.62916898727417, 7.643457889556885, 7.62916898727417, 7.643461227416992, 7.628331184387207, 7.643895149230957, 7.630090713500977, 7.644711971282959, 7.5991973876953125, 7.498003959655762, 7.294797897338867, 7.066546440124512, 6.784505844116211, 6.52598762512207, 5.804128170013428, 4.750666618347168, 3.8753271102905273, 3.0091257095336914, 2.1258647441864014, 0.7849106192588806, 0.0001250088243978098, -0.0044112601317465305, -0.004924151115119457, -0.004288810770958662, -0.0034291918855160475, -0.0026394682936370373, -0.00199369085021317, -0.0014908197335898876, -0.0011089519830420613, -0.0008225957863032818, -0.0006091397372074425, -0.0004506819532252848, -0.00033333353349007666, 0.0, -0.00014632334932684898, -0.0001478624762967229, -0.0001237956457771361, -9.697004861664027e-05, -7.391199324047193e-05, -5.516823148354888e-05, -4.1122348193312064e-05, -3.0250739655457437e-05, -1.3695832421944942e-05, -1.6486075764987618e-05, -1.4597168046748266e-05, -1.1647623978205957e-05, -8.79504659678787e-06, -6.446698535000905e-06, -4.826351414521923e-06, -3.5840880627802107e-06, -8.173446985892951e-07, -1.7453243117415695e-06, -1.609940341040783e-06, -1.0688171414585668e-06, -7.891937343629252e-07, -6.07121023676882e-07, -3.313831768991804e-07, -3.943755189084186e-07, -3.189255792790391e-08, 6.79574441164732e-09, 5.7597350888727306e-08, 1.0180024645478625e-07, 2.0986334448025445e-07, 1.6962846416390676e-07, 2.521538249311561e-07, 1.802778513138037e-07, 2.9968271064717555e-07, 2.597612933641358e-07, 2.2198742044565734e-07]"
