day_time,night
visibility,fog
ped_type,adult
ego_speed,6.000000000000006
first_sight_dist,6.938741577148438
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9, 9.95, 10.0, 10.05, 10.1, 10.15, 10.2, 10.25, 10.3, 10.35, 10.4, 10.45, 10.5, 10.55, 10.6, 10.65, 10.7, 10.75, 10.8, 10.85, 10.9, 10.95, 11.0, 11.05, 11.1, 11.15, 11.2]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.003204345703125, -0.003082275390625, -0.003204345703125, -0.0032958984375, -0.00311279296875, -0.002838134765625, -0.002716064453125, -0.002655029296875, -0.002593994140625, -0.002532958984375, -0.002532958984375, -0.002471923828125, -0.00244140625, -0.002471923828125, -0.002471923828125, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.0025634765625, -0.002593994140625, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.002471923828125, -0.002532958984375, -0.00250244140625, -0.00244140625, -0.0023193359375, -0.002227783203125, -0.00213623046875, -0.002044677734375, -0.001953125, -0.0018310546875, -0.001739501953125, -0.001617431640625, -0.00152587890625, -0.001434326171875, -0.0013427734375, -0.001251220703125, -0.001129150390625, -0.00103759765625, -0.000946044921875, -0.0008544921875, -0.000762939453125, -0.000640869140625, -0.00054931640625, -0.000457763671875, -0.0003662109375, -0.000274658203125, -0.000152587890625, -6.103515625e-05, 3.0517578125e-05, 0.0001220703125, 0.000213623046875, 0.000335693359375, 0.00042724609375, 0.000518798828125, 0.0006103515625, 0.000701904296875, 0.000823974609375, 0.00091552734375, 0.001007080078125, 0.0010986328125, 0.001190185546875, 0.001312255859375, 0.00140380859375, 0.001495361328125, 0.0015869140625, 0.001678466796875, 0.001800537109375, 0.00189208984375, 0.001983642578125, 0.0020751953125, 0.002166748046875, 0.002288818359375, 0.00238037109375, 0.002471923828125, 0.0025634765625, 0.002655029296875, 0.002777099609375, 0.00286865234375, 0.002960205078125, 0.0030517578125, 0.003143310546875, 0.003265380859375, 0.00335693359375, 0.003448486328125, 0.0035400390625, 0.003631591796875, 0.003753662109375, 0.00384521484375, 0.003936767578125, 0.0040283203125, 0.004119873046875, 0.004241943359375, 0.00433349609375, 0.004425048828125, 0.0045166015625, 0.004608154296875, 0.004730224609375, 0.00482177734375, 0.004913330078125, 0.0050048828125, 0.005096435546875, 0.005218505859375, 0.00531005859375, 0.005401611328125, 0.0054931640625, 0.005584716796875, 0.005706787109375, 0.00579833984375, 0.005889892578125, 0.0059814453125, 0.006072998046875, 0.006195068359375, 0.00628662109375, 0.006256103515625, 0.006256103515625, 0.0062255859375, 0.006195068359375, 0.0062255859375, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.006256103515625, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375, 0.0062255859375]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43110656738281, -48.18988037109375, -47.932098388671875, -47.66368103027344, -47.396148681640625, -47.1287841796875, -46.86070251464844, -46.58099365234375, -46.29844665527344, -46.01593017578125, -45.73255920410156, -45.448760986328125, -45.163787841796875, -44.87815856933594, -44.591400146484375, -44.30473327636719, -44.016815185546875, -43.72825622558594, -43.43852233886719, -43.14839172363281, -42.857574462890625, -42.56683349609375, -42.27577209472656, -41.98500061035156, -41.69401550292969, -41.403472900390625, -41.112823486328125, -40.8226318359375, -40.53233337402344, -40.24249267578125, -39.95256042480469, -39.66300964355469, -39.373321533203125, -39.08399963378906, -38.79447937011719, -38.50526428222656, -38.2158203125, -37.92662048339844, -37.63714599609375, -37.34794616699219, -37.05841064453125, -36.769134521484375, -36.47956848144531, -36.19023132324219, -35.90057373046875, -35.61119079589844, -35.32145690917969, -35.03202819824219, -34.742401123046875, -34.45307922363281, -34.16357421875, -33.87437438964844, -33.58485412597656, -33.295623779296875, -33.006072998046875, -32.716796875, -32.42724609375, -32.137969970703125, -31.848419189453125, -31.55914306640625, -31.26959228515625, -30.980331420898438, -30.690780639648438, -30.401519775390625, -30.111968994140625, -29.822708129882812, -29.533172607421875, -29.243927001953125, -28.954421997070312, -28.665176391601562, -28.37567138671875, -28.08642578125, -27.79693603515625, -27.507675170898438, -27.218185424804688, -26.928924560546875, -26.639404296875, -26.35015869140625, -26.060623168945312, -25.7713623046875, -25.481826782226562, -25.19256591796875, -24.903045654296875, -24.613784790039062, -24.324249267578125, -24.034988403320312, -23.745468139648438, -23.456207275390625, -23.166671752929688, -22.877410888671875, -22.587890625, -22.298629760742188, -22.00909423828125, -21.719833374023438, -21.430313110351562, -21.14105224609375, -20.851516723632812, -20.562255859375, -20.272735595703125, -19.983474731445312, -19.693939208984375, -19.404678344726562, -19.115158081054688, -18.825897216796875, -18.536361694335938, -18.247100830078125, -17.95758056640625, -17.668319702148438, -17.3787841796875, -17.089523315429688, -16.79998779296875, -16.5107421875, -16.221206665039062, -15.93194580078125, -15.642410278320312, -15.353164672851562, -15.063629150390625, -14.774368286132812, -14.484832763671875, -14.195587158203125, -13.906051635742188, -13.616790771484375, -13.327255249023438, -13.038009643554688, -12.74847412109375, -12.459213256835938, -12.169677734375, -11.88043212890625, -11.590896606445312, -11.3016357421875, -11.012100219726562, -10.722854614257812, -10.433319091796875, -10.144058227539062, -9.854522705078125, -9.565261840820312, -9.275741577148438, -8.986984252929688, -8.701385498046875, -8.4290771484375, -8.199188232421875, -8.006072998046875, -7.8513946533203125, -7.735992431640625, -7.6723785400390625, -7.6662139892578125, -7.66583251953125, -7.665191650390625, -7.664581298828125, -7.6641387939453125, -7.663726806640625, -7.6634521484375, -7.6632537841796875, -7.663116455078125, -7.6629638671875, -7.662841796875, -7.6627655029296875, -7.662689208984375, -7.66265869140625, -7.6626129150390625, -7.66259765625, -7.66259765625, -7.662567138671875, -7.6625518798828125, -7.6625518798828125, -7.66253662109375, -7.66253662109375, -7.66253662109375, -7.66253662109375, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875, -7.6625213623046875]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.02771003730595112, 0.0016582068055868149, 0.011825923807919025, 0.011518420651555061, 0.010877997614443302, 0.0070685092359781265, 0.0024323472753167152, 0.002817375585436821, 0.008335607126355171, 0.006851989310234785, 0.003662466537207365, 0.0021559058222919703, 0.0016313809901475906, 0.0014460135716944933, 0.0019500980852171779, 0.0019446579972282052, 0.0005251662223599851, 0.0007423098431900144, 0.0008901271503418684, 0.0005669850506819785, 0.0004406265215948224, 0.00047655354137532413, 0.00040512008126825094, 0.0003286661521997303, 0.0002910657203756273, 0.0003082792682107538, 0.0002896897785831243, 0.0002744047378655523, 0.0002572279190644622, 0.00026788044488057494, 0.0002575602557044476, 0.000261895009316504, 0.00024790302268229425, 0.00025806715711951256, 0.0002464847348164767, 0.0002577932027634233, 0.00025171181187033653, 0.0005288515239953995, 0.0015768400626257062, 0.0021854988299310207, 0.0014703386696055532, 0.0009592091664671898, 0.0006215483299456537, 0.0005184827605262399, 0.00041285058250650764, 0.0004176920047029853, 0.00036894355434924364, 0.001061590970493853, 0.0023871518205851316, 0.0027814337518066168, 0.0019537904299795628, 0.0015389564214274287, 0.0012696792837232351, 0.0011483847629278898, 0.001052149455063045, 0.0010578724322840571, 0.0010170347522944212, 0.0010427733650431037, 0.0010102002415806055, 0.0010414239950478077, 0.0010224638972431421, 0.0010444424115121365, 0.0010255281813442707, 0.0010492373257875443, 0.0010331121739000082, 0.001053009764291346, 0.0010227952152490616, 0.0010552516905590892, 0.0010331389494240284, 0.0010554759064689279, 0.0010341525776311755, 0.0010544400429353118, 0.001034824177622795, 0.0010558743961155415, 0.0010335918050259352, 0.001055850530974567, 0.0010343811009079218, 0.001056357636116445, 0.0010349188232794404, 0.0010567865101620555, 0.001034992397762835, 0.0010574832558631897, 0.001035407418385148, 0.001057147397659719, 0.0010351096279919147, 0.0010574259795248508, 0.0010350917000323534, 0.0010574039770290256, 0.001035345601849258, 0.0010576953645795584, 0.0010350990341976285, 0.0010567856952548027, 0.0010349089279770851, 0.0010564877884462476, 0.0010351071832701564, 0.0010563659016042948, 0.0010343276662752032, 0.0010562934912741184, 0.0010345675982534885, 0.0010568802244961262, 0.0010255022207275033, 0.001056988607160747, 0.001034533604979515, 0.0010561009403318167, 0.001033975277096033, 0.00105575833003968, 0.0010342347668483853, 0.0010556674096733332, 0.0010346429189667106, 0.001056537264958024, 0.0010343147441744804, 0.001055827015079558, 0.0010340623557567596, 0.0010560855735093355, 0.0010340556036680937, 0.001056058332324028, 0.001034314977005124, 0.0010558564681559801, 0.0010337854037061334, 0.001055475091561675, 0.0010334424441680312, 0.001055410597473383, 0.0010339310392737389, 0.0010561997769400477, 0.0010341538581997156, 0.0010568102588877082, 0.0010257549583911896, 0.0010570752201601863, 0.0010347261559218168, 0.001055056694895029, 0.001034817541949451, 0.0010550038423389196, 0.0010346687631681561, 0.0010565124684944749, 0.0010345663176849484, 0.001056709443219006, 0.001034746179357171, 0.0010731556685641408, 0.0010887105017900467, 0.0013194797793403268, 0.001040071714669466, 0.0023937388323247433, 0.00016848342784214765, 0.0010251986095681787, -0.0006170666310936213, 0.00011321435158606619, 0.00031688177841715515, 0.0003420794673729688, 0.00033060769783332944, 0.00031567434780299664, 0.0003029113868251443, 0.00029112229822203517, 0.00028335972456261516, 0.0002731053391471505, 0.0002694574068300426, 0.00026418452034704387, 0.00026261081802658737, 1.5604402506141923e-05, 1.3709719496546313e-05, 1.241860900336178e-05, 1.1527891729201656e-05, 1.1676828762574587e-05, 1.1295936928945594e-05, 1.2083016372343991e-05, 1.124426671594847e-05, 1.0892320460698102e-05, 1.1295192052784842e-05, 1.128671647165902e-05, 9.219944331562147e-06, 1.0731052498158533e-05, 1.0976548765029293e-05, 1.1536143574630842e-05, 1.0812859727593604e-05, 1.0740831385191996e-05, 1.086451084120199e-05, 1.0744835890363902e-05, 1.1339019692968577e-05, 1.0780449883895926e-05, 1.1176057341799606e-05, 1.1094286492152605e-05, 1.135827915277332e-05, 1.0970793482556473e-05, 1.1118351721961517e-05, 1.0903160728048533e-05, 1.108195647248067e-05, 1.07959285742254e-05, 1.1038109732908197e-05, 1.0731648217188194e-05, 1.0987408131768461e-05, 1.085083931684494e-05, 1.079481080523692e-05, 1.1082011951657478e-05, 1.1110975719930138e-05, 0.0, 1.0857172128453385e-05, 1.1026616448361892e-05, 1.0895765626628418e-05, 1.1013336006726604e-05, 1.1091772648796905e-05, 1.0963641216221731e-05, 1.0777767784020398e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.6271562576293945, 4.987921714782715, 5.291973114013672, 5.402723789215088, 5.345965385437012, 5.367381572723389, 5.326684951782227, 5.644033908843994, 5.669153213500977, 5.6472015380859375, 5.6888885498046875, 5.674597263336182, 5.721391677856445, 5.710560321807861, 5.756921768188477, 5.739121437072754, 5.784567356109619, 5.771034240722656, 5.81333065032959, 5.795794486999512, 5.8293962478637695, 5.804498672485352, 5.83289909362793, 5.804235935211182, 5.82958459854126, 5.798921585083008, 5.822925090789795, 5.791537284851074, 5.815447807312012, 5.784243583679199, 5.808873653411865, 5.778392791748047, 5.804105758666992, 5.7745513916015625, 5.801390647888184, 5.772718906402588, 5.80049467086792, 5.772214889526367, 5.7993316650390625, 5.771694660186768, 5.798625946044922, 5.771035671234131, 5.799887657165527, 5.7726569175720215, 5.8015923500061035, 5.774307727813721, 5.803038597106934, 5.774296760559082, 5.802667617797852, 5.7730231285095215, 5.801445007324219, 5.773390769958496, 5.8017754554748535, 5.7739691734313965, 5.802272319793701, 5.77435302734375, 5.802521228790283, 5.774471282958984, 5.802523136138916, 5.774377822875977, 5.802376747131348, 5.77419376373291, 5.8021674156188965, 5.77397346496582, 5.8019633293151855, 5.773787021636963, 5.801809787750244, 5.773662090301514, 5.801721096038818, 5.773599624633789, 5.801692485809326, 5.773592472076416, 5.80169677734375, 5.773611545562744, 5.801728248596191, 5.773651599884033, 5.8017706871032715, 5.773693561553955, 5.801819324493408, 5.773733615875244, 5.801849365234375, 5.7737555503845215, 5.801863670349121, 5.773768901824951, 5.801875591278076, 5.773780345916748, 5.801876544952393, 5.773784637451172, 5.801877498626709, 5.773778438568115, 5.801863670349121, 5.773764133453369, 5.801855564117432, 5.773752689361572, 5.8018479347229, 5.773746967315674, 5.801843166351318, 5.773741245269775, 5.801839351654053, 5.773738384246826, 5.801834583282471, 5.7737345695495605, 5.80183744430542, 5.773743629455566, 5.801841735839844, 5.773745059967041, 5.8018479347229, 5.773751258850098, 5.801849842071533, 5.773745059967041, 5.801841735839844, 5.773746967315674, 5.8018388748168945, 5.773741722106934, 5.8018364906311035, 5.773745536804199, 5.801848411560059, 5.773751735687256, 5.801855564117432, 5.773752689361572, 5.80186128616333, 5.773763179779053, 5.801852226257324, 5.773756504058838, 5.801849842071533, 5.773749351501465, 5.801843643188477, 5.773749828338623, 5.801839351654053, 5.773746013641357, 5.8018388748168945, 5.773740291595459, 5.8018364906311035, 5.773743629455566, 5.80184268951416, 5.773741245269775, 5.801843643188477, 5.7499847412109375, 5.679532527923584, 5.125783443450928, 4.329927921295166, 3.574213981628418, 2.794110059738159, 2.001420021057129, 0.7448197603225708, 0.00030399931711144745, -0.00373708619736135, -0.004256952553987503, -0.00372442533262074, -0.0029801514465361834, -0.002293467056006193, -0.0017322355415672064, -0.0012957940343767405, -0.0009647606057114899, -0.0007166358409449458, -0.0005316405440680683, -0.00039449328323826194, -0.00029313782579265535, -0.00021815359650645405, -0.00016240518016275018, -7.654599903617054e-05, -9.139597386820242e-05, -8.103601430775598e-05, -6.613518780795857e-05, -5.1931419875472784e-05, -4.0170587453758344e-05, -3.1109397241380066e-05, -2.4411305275862105e-05, -9.941421012626961e-06, -1.4241691133065615e-05, -1.3887770364817698e-05, -1.2329443961789366e-05, -1.0597351320029702e-05, -9.0640223788796e-06, -8.068568604358006e-06, -7.216855919978116e-06, -6.5539402385184076e-06, -5.91691559748142e-06, -5.775894805992721e-06, -5.5110640460043214e-06, -5.412660357251298e-06, -5.391668310039677e-06, -5.251876700640423e-06, -5.205850811762502e-06, -5.098897872812813e-06, -4.8299875743396115e-06, -4.845410330744926e-06, -4.824902589461999e-06, -4.872679710388184e-06, -4.896447080682265e-06, -4.801992417924339e-06, -4.763956894748844e-06, -4.810690825252095e-06, 0.0, -4.667751454690006e-06, -4.863329195359256e-06, -4.802047897101147e-06, -4.82449286209885e-06, -4.8430447350256145e-06, -4.772264219354838e-06, -4.858803094975883e-06]"
