day_time,day
visibility,clear
ped_type,child
ego_speed,5.666666666666668
first_sight_dist,5.991140258789063
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9, 9.95, 10.0, 10.05, 10.1, 10.15, 10.2, 10.25, 10.3, 10.35, 10.4, 10.45, 10.5, 10.55, 10.6, 10.65, 10.7, 10.75, 10.8, 10.85, 10.9, 10.95, 11.0, 11.05, 11.1, 11.15, 11.2, 11.25, 11.3, 11.35, 11.4, 11.45, 11.5, 11.55]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.00335693359375, -0.00335693359375, -0.003387451171875, -0.003143310546875, -0.0025634765625, -0.001739501953125, -0.00091552734375, -0.000152587890625, 0.000396728515625, 0.00048828125, 0.00042724609375, 0.000396728515625, 0.000335693359375, 0.00030517578125, 0.00042724609375, 0.000396728515625, 0.000396728515625, 0.000396728515625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.0003662109375, 0.000335693359375, 0.00030517578125, 0.000335693359375, 0.000396728515625, 0.000457763671875, 0.000457763671875, 0.000457763671875, 0.000457763671875, 0.000457763671875, 0.000457763671875, 0.000457763671875, 0.000396728515625, 0.000335693359375, 0.000396728515625, 0.00048828125, 0.000579833984375, 0.0006103515625, 0.00067138671875, 0.00079345703125, 0.000823974609375, 0.000823974609375, 0.000885009765625, 0.0009765625, 0.00103759765625, 0.001007080078125, 0.0010986328125, 0.001190185546875, 0.001434326171875, 0.00152587890625, 0.001617431640625, 0.001708984375, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.004180908203125, 0.0042724609375, 0.004364013671875, 0.00445556640625, 0.00457763671875, 0.004669189453125, 0.0047607421875, 0.004852294921875, 0.00494384765625, 0.00506591796875, 0.005157470703125, 0.0052490234375, 0.005340576171875, 0.00543212890625, 0.00555419921875, 0.005645751953125, 0.0057373046875, 0.005828857421875, 0.00592041015625, 0.00604248046875, 0.006134033203125, 0.0062255859375, 0.006317138671875, 0.00640869140625, 0.00653076171875, 0.006622314453125, 0.0067138671875, 0.006805419921875, 0.00689697265625, 0.00701904296875, 0.007110595703125, 0.0072021484375, 0.007293701171875, 0.00738525390625, 0.00750732421875, 0.007598876953125, 0.0076904296875, 0.007781982421875, 0.00787353515625, 0.00799560546875, 0.008026123046875, 0.008148193359375, 0.00823974609375, 0.008331298828125, 0.008331298828125, 0.0084228515625, 0.008514404296875, 0.008575439453125, 0.008575439453125, 0.0086669921875, 0.008758544921875, 0.008819580078125, 0.008819580078125, 0.0089111328125, 0.00885009765625, 0.008941650390625, 0.00897216796875, 0.0089111328125, 0.00885009765625, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875, 0.008758544921875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43138122558594, -48.19203186035156, -47.938507080078125, -47.67594909667969, -47.41497802734375, -47.15660095214844, -46.89935302734375, -46.642608642578125, -46.384765625, -46.125701904296875, -45.86280822753906, -45.58567810058594, -45.307220458984375, -45.029571533203125, -44.75331115722656, -44.47819519042969, -44.204681396484375, -43.931304931640625, -43.65864562988281, -43.385772705078125, -43.113311767578125, -42.84065246582031, -42.568328857421875, -42.295684814453125, -42.02325439453125, -41.75035095214844, -41.477569580078125, -41.20426940917969, -40.93107604980469, -40.65739440917969, -40.38380432128906, -40.10972595214844, -39.83583068847656, -39.5615234375, -39.28746032714844, -39.01298522949219, -38.73884582519531, -38.46437072753906, -38.190216064453125, -37.915740966796875, -37.64161682128906, -37.367218017578125, -37.09315490722656, -36.818817138671875, -36.54481506347656, -36.27056884765625, -35.996612548828125, -35.722381591796875, -35.448486328125, -35.17427062988281, -34.900421142578125, -34.62629699707031, -34.35260009765625, -34.078582763671875, -33.804901123046875, -33.530853271484375, -33.257080078125, -32.982940673828125, -32.70909118652344, -32.43487548828125, -32.16099548339844, -31.886749267578125, -31.612762451171875, -31.337997436523438, -31.060577392578125, -30.777145385742188, -30.495849609375, -30.216903686523438, -29.939605712890625, -29.66424560546875, -29.390029907226562, -29.117294311523438, -28.84515380859375, -28.57391357421875, -28.302764892578125, -28.0321044921875, -27.7611083984375, -27.490234375, -27.218765258789062, -26.947280883789062, -26.675079345703125, -26.40277099609375, -26.1297607421875, -25.856689453125, -25.5830078125, -25.309310913085938, -25.03515625, -24.761123657226562, -24.486679077148438, -24.212432861328125, -23.937881469726562, -23.663665771484375, -23.389175415039062, -23.11505126953125, -22.840682983398438, -22.56671142578125, -22.292510986328125, -22.018692016601562, -21.744583129882812, -21.470916748046875, -21.196929931640625, -20.92333984375, -20.649429321289062, -20.375869750976562, -20.101974487304688, -19.828399658203125, -19.55450439453125, -19.280929565429688, -19.007049560546875, -18.733474731445312, -18.459579467773438, -18.18597412109375, -17.912033081054688, -17.638351440429688, -17.364364624023438, -17.0906982421875, -16.81671142578125, -16.543045043945312, -16.269058227539062, -15.995391845703125, -15.721405029296875, -15.447723388671875, -15.173751831054688, -14.900070190429688, -14.626083374023438, -14.3524169921875, -14.07843017578125, -13.804763793945312, -13.530776977539062, -13.257110595703125, -12.983123779296875, -12.709442138671875, -12.435470581054688, -12.161788940429688, -11.887802124023438, -11.6141357421875, -11.34014892578125, -11.066482543945312, -10.792495727539062, -10.518829345703125, -10.244842529296875, -9.971160888671875, -9.697189331054688, -9.423507690429688, -9.149520874023438, -8.8758544921875, -8.60186767578125, -8.328140258789062, -8.054611206054688, -7.7847747802734375, -7.54632568359375, -7.3447265625, -7.181121826171875, -7.0565185546875, -6.9787445068359375, -6.963104248046875, -6.9629058837890625, -6.9623260498046875, -6.9617156982421875, -6.96124267578125, -6.9608306884765625, -6.9605255126953125, -6.9603118896484375, -6.9601898193359375, -6.96002197265625, -6.95989990234375, -6.9597930908203125, -6.959747314453125, -6.959686279296875, -6.9596710205078125, -6.9596405029296875, -6.959625244140625, -6.9596099853515625, -6.9595794677734375, -6.9595794677734375, -6.959564208984375, -6.959564208984375, -6.959564208984375, -6.959564208984375, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125, -6.9595489501953125]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.02750958874821663, 0.0020293560810387135, 0.011864036321640015, 0.010870818980038166, 0.009271812625229359, 0.014721366576850414, 0.017379753291606903, 0.021632857620716095, 0.01931246928870678, 0.016405679285526276, 0.010038561187684536, 0.0018321756506338716, -0.0013212201884016395, -0.0006654816679656506, 0.000387220032280311, 0.0017708715749904513, 0.0010610674507915974, 0.00039283512160182, 0.00042001946712844074, 0.0007097766501829028, 0.000500126217957586, 0.000364568957593292, 0.00030769131262786686, 0.0002666170184966177, 0.00030473872902803123, 0.0002951838541775942, 0.00024768555886112154, 0.00021177559392526746, 0.0002984735765494406, 0.00031192059395834804, 0.00021389874746091664, 0.00016319013957399875, 0.00032606630702503026, 0.00035712646786123514, 0.00017605033644940704, 0.0001102262904169038, 0.00035184150328859687, 0.0003951100807171315, 0.0001475956232752651, 0.00041365198558196425, 0.0017105959123000503, 0.0022124440874904394, 0.0013351825764402747, 0.0006597409956157207, 0.0008589594508521259, 0.0007810579263605177, 0.00024566653883084655, 6.458249117713422e-05, 0.0006273988401517272, 0.0007580493111163378, 0.0014134434750303626, 0.002408450236544013, 0.0027204209472984076, 0.0021213998552411795, 0.0010668608592823148, 0.0006721970858052373, 0.0014671236276626587, 0.0015881301369518042, 0.0006617273902520537, 0.00040878544677980244, 0.0014343922957777977, 0.0016241155099123716, 0.0005545543972402811, 0.00011060530232498422, 0.002396390540525317, 0.003205872606486082, 0.0035183769650757313, 0.0021763311233371496, 0.00126407272182405, 0.0011153098894283175, 0.0010940753854811192, 0.0010901474161073565, 0.0010225388687103987, 0.0010291197104379535, 0.0010034918086603284, 0.0010236670495942235, 0.0010103174718096852, 0.0010355886770412326, 0.0010054305894300342, 0.001031810650601983, 0.001005311030894518, 0.0010523558594286442, 0.0010154700139537454, 0.001047716592438519, 0.0010206924052909017, 0.001043772790580988, 0.0010198006639257073, 0.0010419231839478016, 0.0010217659873887897, 0.001050054794177413, 0.0010168029693886638, 0.0010483830701559782, 0.0010203226702287793, 0.0010420967591926455, 0.0010199344251304865, 0.001044074073433876, 0.0010208217427134514, 0.0010408734669908881, 0.0010098677594214678, 0.0010450243717059493, 0.0010145753622055054, 0.001044058590196073, 0.001009094063192606, 0.0010440306505188346, 0.0010166176361963153, 0.0010419910540804267, 0.0010086799738928676, 0.0010496672475710511, 0.0010205409489572048, 0.0010413068812340498, 0.001006638747639954, 0.0010493453592061996, 0.0010204444406554103, 0.0010418659076094627, 0.001002020318992436, 0.0010502473451197147, 0.0010279328562319279, 0.0010372170945629478, 0.0010017096064984798, 0.001049621612764895, 0.0010270056081935763, 0.0010375470155850053, 0.000993359019048512, 0.0010535510955378413, 0.0010357658611610532, 0.0010252934880554676, 0.000991341657936573, 0.0010599337983876467, 0.0010503367520868778, 0.0010183006525039673, 0.0009785257279872894, 0.0010740198194980621, 0.0010536365443840623, 0.0010074191959574819, 0.0009602369973435998, 0.0010799317387863994, 0.0010790486121550202, 0.0009927874198183417, 0.0009378727409057319, 0.0010983316460624337, 0.0011067118030041456, 0.000970984750892967, 0.0009033994283527136, 0.0011242242762818933, 0.0011519469553604722, 0.000938930781558156, 0.0008546051103621721, 0.0012236298061907291, 0.002825132803991437, 0.003102532820776105, 0.002363993553444743, -0.00018837775860447437, -0.000184656644705683, -0.0012906657066196203, -0.0010238428367301822, 0.0002686323132365942, 0.00026304007042199373, 0.00033515822724439204, 0.00033547120983712375, 0.00031896407017484307, 0.0003047079953830689, 0.00029495195485651493, 0.000283969275187701, 0.00027675245655700564, 0.0002700203040149063, 0.0002662174229044467, 0.0002643797197379172, 0.0002595368423499167, 1.5104692465683911e-05, 9.455867257202044e-06, 1.1855102457047906e-05, 1.151192918769084e-05, 1.1424514923419338e-05, 1.1407919373596087e-05, 1.158339910034556e-05, 1.0939352250716183e-05, 1.1079013347625732e-05, 1.1466740943433251e-05, 1.0861195733014029e-05, 1.1090914995293133e-05, 1.0678153557819314e-05, 1.0888334145420231e-05, 1.1183787137269974e-05, 1.0715499229263514e-05, 1.0914373888226692e-05, 1.1058170457545202e-05, 1.0552368621574715e-05, 1.0695978744479362e-05, 1.0546259545662906e-05, 1.074742522177985e-05, 1.0754465620266274e-05, 1.1166371223225724e-05, 1.1129267477372196e-05, 1.0943580491584726e-05, 0.0, 1.1000949598383158e-05, 1.0800361451401841e-05, 1.1013186849595513e-05, 1.0915006896539126e-05, 1.1135060049127787e-05, 1.104924831452081e-05, 1.1101327800133731e-05, 1.0834745808097068e-05, 1.112308291340014e-05, 1.0952446245937608e-05, 1.0745468898676336e-05, 1.1104289114882704e-05, 1.1135637578263413e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.612885475158691, 4.934439182281494, 5.187055587768555, 5.2635722160339355, 5.219428539276123, 5.143962383270264, 5.156877517700195, 5.1276164054870605, 5.186830997467041, 5.186169147491455, 5.372722148895264, 5.598845481872559, 5.5511298179626465, 5.559376239776611, 5.5073699951171875, 5.513437271118164, 5.466457366943359, 5.4818115234375, 5.4448394775390625, 5.470114707946777, 5.435734272003174, 5.465142250061035, 5.43302059173584, 5.466180324554443, 5.436666011810303, 5.472105979919434, 5.444075107574463, 5.4803080558776855, 5.452614784240723, 5.488484859466553, 5.460301399230957, 5.495152950286865, 5.466052055358887, 5.499641418457031, 5.469517707824707, 5.501931190490723, 5.470911979675293, 5.502419948577881, 5.470740795135498, 5.500514507293701, 5.46823787689209, 5.49782657623291, 5.465345859527588, 5.495969772338867, 5.463867664337158, 5.495069980621338, 5.4632134437561035, 5.494694709777832, 5.463026523590088, 5.4950408935546875, 5.461915969848633, 5.493663311004639, 5.460592746734619, 5.492831707000732, 5.461525917053223, 5.494276523590088, 5.463223934173584, 5.4959716796875, 5.464719295501709, 5.497238636016846, 5.465666770935059, 5.498187065124512, 5.467557430267334, 5.5223212242126465, 5.620372295379639, 5.632972240447998, 5.621617317199707, 5.553676128387451, 5.544868469238281, 5.483865737915039, 5.486335277557373, 5.434633255004883, 5.449549674987793, 5.407435894012451, 5.433389186859131, 5.399458885192871, 5.4336042404174805, 5.405464172363281, 5.444451808929443, 5.419440269470215, 5.4601545333862305, 5.435920715332031, 5.476054668426514, 5.450926780700684, 5.489111423492432, 5.462210178375244, 5.497941970825195, 5.469059467315674, 5.5024638175964355, 5.471810340881348, 5.503437519073486, 5.471497535705566, 5.501988887786865, 5.469291687011719, 5.499260902404785, 5.466283321380615, 5.496241569519043, 5.463335990905762, 5.493579387664795, 5.460942268371582, 5.491612434387207, 5.459339618682861, 5.490469455718994, 5.458552360534668, 5.490060329437256, 5.458420753479004, 5.490197658538818, 5.458734035491943, 5.490633487701416, 5.459255695343018, 5.491191864013672, 5.459813594818115, 5.4917120933532715, 5.460305213928223, 5.492131233215332, 5.4606614112854, 5.492401599884033, 5.460864543914795, 5.492531776428223, 5.460929870605469, 5.492536544799805, 5.460904598236084, 5.49247932434082, 5.46082067489624, 5.492388725280762, 5.460719108581543, 5.492278099060059, 5.4606242179870605, 5.492201328277588, 5.460550308227539, 5.492147922515869, 5.460521221160889, 5.492131233215332, 5.460506439208984, 5.492143630981445, 5.460537433624268, 5.492177486419678, 5.460565090179443, 5.492215633392334, 5.460621356964111, 5.492285251617432, 5.460696697235107, 5.49237585067749, 5.460800647735596, 5.492490768432617, 5.460918426513672, 5.492647171020508, 5.462702751159668, 5.467606067657471, 5.350294589996338, 4.492919921875, 3.749422550201416, 2.9772865772247314, 2.1892893314361572, 1.0503677129745483, 0.007123899180442095, -0.0030736136250197887, -0.004165960941463709, -0.003806653432548046, -0.0030990533996373415, -0.0024040609132498503, -0.0018228670815005898, -0.0013665969017893076, -0.0010184170678257942, -0.000756886089220643, -0.000561790366191417, -0.0004169725871179253, -0.00030955782858654857, -0.00023025929112918675, -6.680350634269416e-05, -0.00011336147872498259, -0.00010818069858942181, -9.022438462125137e-05, -7.115671178326011e-05, -5.4928641475271434e-05, -4.226257806294598e-05, -3.2748077501310036e-05, -2.5350544092361815e-05, -1.58122547873063e-05, -1.665368654357735e-05, -1.5182177776296157e-05, -1.2959185369254556e-05, -1.0986272172885947e-05, -9.304508239438292e-06, -8.293091923405882e-06, -7.4129734457528684e-06, -5.755554866482271e-06, -6.109159130573971e-06, -5.7987494983535726e-06, -5.72431827094988e-06, -5.4259226089925505e-06, -5.416292424342828e-06, -5.262531431071693e-06, -5.232840521784965e-06, 0.0, -5.018040610593744e-06, -4.7972239372029435e-06, -4.887599516223418e-06, -4.94012601848226e-06, -4.9619188757787924e-06, -4.811659437109483e-06, -4.866179097007262e-06, -4.825983069167705e-06, -4.860795797867468e-06, -4.801303020940395e-06, -4.7378612180182245e-06, -4.8492847781744786e-06, -4.865508344664704e-06]"
