day_time,night
visibility,fog
ped_type,child
ego_speed,9.666666666666725
first_sight_dist,2.7722376708984373
crash,True
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.0025634765625, -0.002532958984375, -0.002471923828125, -0.00244140625, -0.00238037109375, -0.002288818359375, -0.00225830078125, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00238037109375, -0.00244140625, -0.0023193359375, -0.002227783203125, -0.002227783203125, -0.002227783203125, -0.0023193359375, -0.0023193359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.001617431640625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00299072265625, 0.002960205078125, 0.002960205078125, 0.003021240234375, 0.00323486328125, 0.003448486328125, 0.00341796875, 0.00341796875, 0.0035400390625, 0.003662109375, 0.0040283203125, 0.00433349609375, 0.0045166015625, 0.004730224609375, 0.003631591796875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20237731933594, -45.85137939453125, -45.47637939453125, -45.08030700683594, -44.66522216796875, -44.23393249511719, -43.789794921875, -43.33747863769531, -42.87823486328125, -42.41316223144531, -41.94328308105469, -41.46961975097656, -40.9930419921875, -40.51446533203125, -40.034454345703125, -39.55364990234375, -39.072418212890625, -38.59112548828125, -38.10993957519531, -37.62904357910156, -37.14839172363281, -36.66813659667969, -36.18821716308594, -35.708709716796875, -35.2294921875, -34.750640869140625, -34.27214050292969, -33.793914794921875, -33.31584167480469, -32.83784484863281, -32.35987854003906, -31.881988525390625, -31.404037475585938, -30.926132202148438, -30.44818115234375, -29.970245361328125, -29.492218017578125, -29.014236450195312, -28.53619384765625, -28.058181762695312, -27.58013916015625, -27.102081298828125, -26.62396240234375, -26.145858764648438, -25.667709350585938, -25.189605712890625, -24.711456298828125, -24.233352661132812, -23.755203247070312, -23.277099609375, -22.798965454101562, -22.32086181640625, -21.84271240234375, -21.364608764648438, -20.886459350585938, -20.408355712890625, -19.930206298828125, -19.452102661132812, -18.973953247070312, -18.495849609375, -18.017715454101562, -17.53961181640625, -17.06146240234375, -16.583358764648438, -16.105209350585938, -15.627105712890625, -15.148956298828125, -14.670852661132812, -14.192703247070312, -13.714599609375, -13.236465454101562, -12.75836181640625, -12.28021240234375, -11.802108764648438, -11.323959350585938, -10.845855712890625, -10.367706298828125, -9.889602661132812, -9.411453247070312, -8.933349609375, -8.455215454101562, -7.977203369140625, -7.499176025390625, -7.021209716796875, -6.543182373046875, -6.0652313232421875, -5.5872650146484375, -5.1092376708984375, -4.63177490234375, -4.1592864990234375, -3.6965789794921875, -3.2474212646484375, -2.8141632080078125, -2.397705078125, -1.99835205078125, -1.6229400634765625]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004424174316227436, 0.0037266346625983715, 0.0030467133037745953, 0.0024079179856926203, 0.002006622962653637, 0.0029221484437584877, 0.0008503813296556473, 0.0012372543569654226, 0.0012537168804556131, 0.0010619763052091002, 0.000779776310082525, 0.000650690053589642, 0.0005775609752163291, 0.000525209994520992, 0.0004658530524466187, 0.000416792172472924, 0.00038221338763833046, 0.0003540279867593199, 0.0003389835183043033, 0.0011923640267923474, 0.002208343241363764, 0.0017114687943831086, 0.0011183562455698848, 0.0007778004510328174, 0.0006089200032874942, 0.001893278444185853, 0.0031224319245666265, 0.0024597803130745888, 0.001925296033732593, 0.0016027025412768126, 0.0014099307591095567, 0.001318009803071618, 0.0012800684198737144, 0.001256230054423213, 0.0012382178101688623, 0.0012330746976658702, 0.0012277038767933846, 0.001236455049365759, 0.0012372300261631608, 0.0012389235198497772, 0.0012404279550537467, 0.001242139027453959, 0.001243198406882584, 0.0012442946899682283, 0.001245701452717185, 0.001246779807843268, 0.0012472777161747217, 0.0012472887756302953, 0.0012477944837883115, 0.0012480218429118395, 0.0012482409365475178, 0.0012483731843531132, 0.0012486493214964867, 0.0012486630585044622, 0.0012488678330555558, 0.0012542809126898646, 0.001249149558134377, 0.00125450873747468, 0.0012493061367422342, 0.0012542533222585917, 0.0012491826200857759, 0.0012543719494715333, 0.001249035238288343, 0.0012541968608275056, 0.0012487976346164942, 0.0012541862670332193, 0.0012490510707721114, 0.00125431502237916, 0.001249315682798624, 0.0012539209565147758, 0.0012488149804994464, 0.0012541987234726548, 0.0012490967055782676, 0.0012545745121315122, 0.0012492288369685411, 0.001254170318134129, 0.0012493793619796634, 0.001254314323887229, 0.0012491330271586776, 0.0012542601907625794, 0.0013212371850386262, 0.002291814424097538, 0.0037932333070784807, 0.0046590883284807205, 0.005092989187687635, 0.004153150133788586, 0.0029574751388281584, 0.004125892650336027, 0.0059049190022051334, 0.0070298113860189915, 0.007792413700371981, 0.006195196881890297, 0.00505025452002883, 0.004337627906352282, 0.004034785088151693, -0.024441683664917946]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.684703350067139, 7.217828273773193, 7.674166679382324, 8.080647468566895, 8.445137977600098, 8.759343147277832, 8.973119735717773, 9.111408233642578, 9.242866516113281, 9.345120429992676, 9.437349319458008, 9.500627517700195, 9.555315971374512, 9.586203575134277, 9.612674713134766, 9.621209144592285, 9.629838943481445, 9.625386238098145, 9.624774932861328, 9.613773345947266, 9.6084566116333, 9.596223831176758, 9.592068672180176, 9.581107139587402, 9.57908821105957, 9.569355010986328, 9.56910514831543, 9.561347961425781, 9.563262939453125, 9.557745933532715, 9.561056137084961, 9.556584358215332, 9.56067180633545, 9.556729316711426, 9.561177253723145, 9.55744457244873, 9.561994552612305, 9.558279991149902, 9.562788963317871, 9.558999061584473, 9.563403129577637, 9.55950927734375, 9.563804626464844, 9.559812545776367, 9.564018249511719, 9.559953689575195, 9.56409740447998, 9.559988975524902, 9.564099311828613, 9.559965133666992, 9.564062118530273, 9.55992317199707, 9.564017295837402, 9.5598783493042, 9.56397819519043, 9.559844970703125, 9.563949584960938, 9.559820175170898, 9.56393051147461, 9.559807777404785, 9.563920974731445, 9.55980110168457, 9.563919067382812, 9.55980110168457, 9.563920021057129, 9.559803009033203, 9.563921928405762, 9.559805870056152, 9.563925743103027, 9.559808731079102, 9.56392765045166, 9.559809684753418, 9.56392765045166, 9.559809684753418, 9.563929557800293, 9.559812545776367, 9.56393051147461, 9.55981159210205, 9.563929557800293, 9.559810638427734, 9.563791275024414, 9.560087203979492, 9.564774513244629, 9.560972213745117, 9.565228462219238, 9.561745643615723, 9.565935134887695, 9.56317138671875, 9.532302856445312, 9.389554977416992, 9.166251182556152, 8.863834381103516, 8.54157543182373, 8.194732666015625, 7.855789661407471, 7.317444801330566]"
