day_time,day
visibility,clear
ped_type,child
ego_speed,7.888888888888922
first_sight_dist,-1
crash,True
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.0025634765625, -0.0025634765625, -0.0025634765625, -0.002471923828125, -0.00244140625, -0.002349853515625, -0.002349853515625, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.002471923828125, -0.002471923828125, -0.00238037109375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.00238037109375, -0.00238037109375, -0.002288818359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001678466796875, -0.0015869140625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.00408935546875, 0.004058837890625, 0.00408935546875, 0.004119873046875, 0.00421142578125, 0.00439453125, 0.00457763671875, 0.00457763671875, 0.00457763671875, 0.004669189453125, 0.004730224609375, 0.0048828125, 0.005218505859375, 0.005462646484375, 0.005645751953125, 0.005859375, 0.004791259765625]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20237731933594, -45.85174560546875, -45.47993469238281, -45.093475341796875, -44.7010498046875, -44.30747985839844, -43.91261291503906, -43.51670837402344, -43.11981201171875, -42.722747802734375, -42.32557678222656, -41.928802490234375, -41.5322265625, -41.13618469238281, -40.74041748046875, -40.34516906738281, -39.95013427734375, -39.55552673339844, -39.16105651855469, -38.76689147949219, -38.372772216796875, -37.97886657714844, -37.58489990234375, -37.19108581542969, -36.79716491699219, -36.403350830078125, -36.009429931640625, -35.61564636230469, -35.22169494628906, -34.82792663574219, -34.43414306640625, -34.04060363769531, -33.64692687988281, -33.25335693359375, -32.859649658203125, -32.46600341796875, -32.072265625, -31.678634643554688, -31.28485107421875, -30.891250610351562, -30.497451782226562, -30.103836059570312, -29.710067749023438, -29.316436767578125, -28.92266845703125, -28.529037475585938, -28.135269165039062, -27.74163818359375, -27.347869873046875, -26.954238891601562, -26.560470581054688, -26.166824340820312, -25.773056030273438, -25.379425048828125, -24.98565673828125, -24.592025756835938, -24.198257446289062, -23.80462646484375, -23.410858154296875, -23.017227172851562, -22.623458862304688, -22.229812622070312, -21.836044311523438, -21.442413330078125, -21.04864501953125, -20.655014038085938, -20.261245727539062, -19.86761474609375, -19.473846435546875, -19.080215454101562, -18.686447143554688, -18.292800903320312, -17.899032592773438, -17.505401611328125, -17.11163330078125, -16.718002319335938, -16.324234008789062, -15.93060302734375, -15.536834716796875, -15.143203735351562, -14.749435424804688, -14.355789184570312, -13.962020874023438, -13.568389892578125, -13.17462158203125, -12.780990600585938, -12.387222290039062, -11.99359130859375, -11.599822998046875, -11.206192016601562, -10.812423706054688, -10.418777465820312, -10.025009155273438, -9.631378173828125, -9.23760986328125, -8.843978881835938, -8.4501953125, -8.056610107421875, -7.6629180908203125, -7.2693328857421875, -6.875640869140625, -6.4820404052734375, -6.08837890625, -5.69482421875, -5.301055908203125, -4.90728759765625, -4.5133514404296875, -4.11956787109375, -3.7256927490234375, -3.331787109375, -2.937713623046875, -2.54376220703125, -2.1497039794921875, -1.762939453125]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004424174316227436, 0.0037224488332867622, 0.0030116380658000708, 0.0022345951292663813, 0.0011312667047604918, 0.00293865823186934, 0.001844384940341115, 0.001374822692014277, 0.0009970942046493292, 0.0007619905518367887, 0.000632617506198585, 0.0005332395085133612, 0.0004468483093660325, 0.00039270546403713524, 0.00036231233389116824, 0.00034101924393326044, 0.00031227723229676485, 0.00030849705217406154, 0.00030488541233353317, 0.0003008767089340836, 0.0002790846338029951, 0.0002953569928649813, 0.0014608774799853563, 0.0022642870899289846, 0.0015311773167923093, 0.000999840209260583, 0.0006895138649269938, 0.0005812557064928114, 0.0005028046434745193, 0.0017036573262885213, 0.0030696927569806576, 0.002434174530208111, 0.001857569208368659, 0.0015266670379787683, 0.0013428734382614493, 0.0012441405560821295, 0.001192088588140905, 0.0011845520930364728, 0.0011607988271862268, 0.00116484344471246, 0.0011446031276136637, 0.0011445570271462202, 0.0011654527625069022, 0.0011691947001963854, 0.0011587513145059347, 0.001169710187241435, 0.001162759610451758, 0.0011721751652657986, 0.0011671078391373158, 0.0011735844891518354, 0.001166332047432661, 0.0011745758820325136, 0.0011688830563798547, 0.0011751364218071103, 0.0011674478882923722, 0.0011751032434403896, 0.0011693208944052458, 0.0011753540020436049, 0.0011677158763632178, 0.0011759104672819376, 0.0011676702415570617, 0.0011755487648770213, 0.001169774099253118, 0.0011760619236156344, 0.0011684580240398645, 0.0011767889373004436, 0.001168365590274334, 0.0011763210641220212, 0.0011678540613502264, 0.001175750745460391, 0.0011696142610162497, 0.0011753605213016272, 0.00116936513222754, 0.0011756448075175285, 0.0011673669796437025, 0.0011797493789345026, 0.0011676662834361196, 0.0011763080256059766, 0.0011680428870022297, 0.001176356221549213, 0.0011683957418426871, 0.0011758755426853895, 0.0011693589622154832, 0.0011751268757507205, 0.001169307972304523, 0.001175266457721591, 0.0011693600099533796, 0.0011751886922866106, 0.0011695623397827148, 0.0011754253646358848, 0.00116676464676857, 0.001179954269900918, 0.0011680813040584326, 0.001176237827166915, 0.0011675284476950765, 0.001175604178570211, 0.0011203306494280696, 0.0023057793732732534, 0.0035001880023628473, 0.004089909605681896, 0.004341835621744394, 0.004813207779079676, 0.003398550907149911, 0.0025694353971630335, 0.00279060541652143, 0.0049993256106972694, 0.005984685383737087, 0.006518194451928139, 0.007050334010273218, 0.005564709659665823, 0.004608957562595606, 0.004194401670247316, 0.003934663254767656, -0.02559646964073181]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.684703350067139, 7.199160575866699, 7.5741424560546875, 7.817580223083496, 7.880620956420898, 7.891661643981934, 7.928530693054199, 7.933154106140137, 7.951008319854736, 7.940168380737305, 7.9484992027282715, 7.930051326751709, 7.934441566467285, 7.913897514343262, 7.918032646179199, 7.898029804229736, 7.903707504272461, 7.885376930236816, 7.893182754516602, 7.876761436462402, 7.886584758758545, 7.872374534606934, 7.882215976715088, 7.8680419921875, 7.8794755935668945, 7.866415977478027, 7.879305362701416, 7.866826057434082, 7.880103588104248, 7.866629600524902, 7.87959098815918, 7.866086483001709, 7.879264831542969, 7.866789817810059, 7.879940032958984, 7.86740255355835, 7.880397319793701, 7.867705345153809, 7.8805694580078125, 7.867775917053223, 7.880566120147705, 7.867713928222656, 7.880478382110596, 7.867610454559326, 7.880371570587158, 7.867503643035889, 7.880278587341309, 7.867425918579102, 7.880214691162109, 7.867375373840332, 7.880177974700928, 7.867349147796631, 7.880162239074707, 7.867339134216309, 7.880160808563232, 7.867342472076416, 7.880165100097656, 7.867348670959473, 7.880173206329346, 7.867356300354004, 7.880179405212402, 7.867361068725586, 7.880185604095459, 7.86737060546875, 7.880190372467041, 7.867372035980225, 7.88019323348999, 7.867374897003174, 7.880193710327148, 7.867372989654541, 7.880195140838623, 7.867374897003174, 7.880195140838623, 7.867372989654541, 7.880192756652832, 7.867373943328857, 7.88019323348999, 7.867372035980225, 7.88019323348999, 7.867371559143066, 7.880190849304199, 7.867371082305908, 7.880192279815674, 7.867372035980225, 7.880191326141357, 7.86737060546875, 7.880191326141357, 7.86737060546875, 7.880191326141357, 7.867369651794434, 7.880189418792725, 7.867369174957275, 7.880188941955566, 7.867366790771484, 7.880189418792725, 7.867369651794434, 7.881042957305908, 7.8685808181762695, 7.881410121917725, 7.8686957359313965, 7.881565570831299, 7.867386341094971, 7.882935047149658, 7.869777679443359, 7.884620189666748, 7.872294902801514, 7.885106086730957, 7.87228536605835, 7.884789943695068, 7.873666763305664, 7.886476993560791, 7.873681545257568, 7.886387825012207, 7.657741069793701]"
