day_time,night
visibility,fog
ped_type,child
ego_speed,6.000000000000006
first_sight_dist,5.78110302734375
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9, 9.95, 10.0, 10.05, 10.1, 10.15, 10.2, 10.25, 10.3, 10.35, 10.4, 10.45, 10.5, 10.55, 10.6, 10.65, 10.7, 10.75, 10.8, 10.85, 10.9, 10.95, 11.0, 11.05, 11.1, 11.15, 11.2]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.003204345703125, -0.003082275390625, -0.003204345703125, -0.0032958984375, -0.00311279296875, -0.002838134765625, -0.002716064453125, -0.002655029296875, -0.002593994140625, -0.002532958984375, -0.002532958984375, -0.002471923828125, -0.00244140625, -0.002471923828125, -0.002471923828125, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.00250244140625, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.0025634765625, -0.002593994140625, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.002471923828125, -0.002532958984375, -0.00250244140625, -0.00244140625, -0.0023193359375, -0.002227783203125, -0.00213623046875, -0.002044677734375, -0.001953125, -0.0018310546875, -0.001739501953125, -0.001617431640625, -0.00152587890625, -0.001434326171875, -0.0013427734375, -0.001251220703125, -0.001129150390625, -0.00103759765625, -0.000946044921875, -0.0008544921875, -0.000762939453125, -0.000640869140625, -0.00054931640625, -0.000457763671875, -0.0003662109375, -0.000274658203125, -0.000152587890625, -6.103515625e-05, 3.0517578125e-05, 0.0001220703125, 0.000213623046875, 0.000335693359375, 0.00042724609375, 0.000518798828125, 0.0006103515625, 0.000701904296875, 0.000823974609375, 0.00091552734375, 0.001007080078125, 0.0010986328125, 0.001190185546875, 0.001312255859375, 0.00140380859375, 0.001495361328125, 0.0015869140625, 0.001678466796875, 0.001800537109375, 0.00189208984375, 0.001983642578125, 0.0020751953125, 0.002166748046875, 0.002288818359375, 0.00238037109375, 0.002471923828125, 0.0025634765625, 0.002655029296875, 0.002777099609375, 0.00286865234375, 0.002960205078125, 0.0030517578125, 0.003143310546875, 0.003265380859375, 0.00335693359375, 0.003448486328125, 0.0035400390625, 0.003631591796875, 0.003753662109375, 0.00384521484375, 0.003936767578125, 0.0040283203125, 0.004119873046875, 0.004241943359375, 0.00433349609375, 0.004425048828125, 0.0045166015625, 0.004608154296875, 0.004730224609375, 0.00482177734375, 0.004913330078125, 0.0050048828125, 0.005096435546875, 0.005218505859375, 0.00531005859375, 0.005401611328125, 0.0054931640625, 0.005584716796875, 0.005706787109375, 0.00579833984375, 0.005889892578125, 0.0059814453125, 0.006072998046875, 0.006195068359375, 0.00628662109375, 0.00628662109375, 0.006317138671875, 0.006378173828125, 0.0064697265625, 0.0064697265625, 0.00640869140625, 0.00628662109375, 0.00616455078125, 0.006134033203125, 0.00616455078125, 0.00616455078125, 0.00616455078125, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375, 0.006195068359375]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43110656738281, -48.18988037109375, -47.932098388671875, -47.66368103027344, -47.396148681640625, -47.1287841796875, -46.86070251464844, -46.58099365234375, -46.29844665527344, -46.01593017578125, -45.73255920410156, -45.448760986328125, -45.163787841796875, -44.87815856933594, -44.591400146484375, -44.30473327636719, -44.016815185546875, -43.72825622558594, -43.43852233886719, -43.14839172363281, -42.857574462890625, -42.56683349609375, -42.27577209472656, -41.98500061035156, -41.69401550292969, -41.403472900390625, -41.112823486328125, -40.8226318359375, -40.53233337402344, -40.24249267578125, -39.95256042480469, -39.66300964355469, -39.373321533203125, -39.08399963378906, -38.79447937011719, -38.50526428222656, -38.2158203125, -37.92662048339844, -37.63714599609375, -37.34794616699219, -37.05841064453125, -36.769134521484375, -36.47956848144531, -36.19023132324219, -35.90057373046875, -35.61119079589844, -35.32145690917969, -35.03202819824219, -34.742401123046875, -34.45307922363281, -34.16357421875, -33.87437438964844, -33.58485412597656, -33.295623779296875, -33.006072998046875, -32.716796875, -32.42724609375, -32.137969970703125, -31.848419189453125, -31.55914306640625, -31.26959228515625, -30.980331420898438, -30.690780639648438, -30.401519775390625, -30.111968994140625, -29.822708129882812, -29.533172607421875, -29.243927001953125, -28.954421997070312, -28.665176391601562, -28.37567138671875, -28.08642578125, -27.79693603515625, -27.507675170898438, -27.218185424804688, -26.928924560546875, -26.639404296875, -26.35015869140625, -26.060623168945312, -25.7713623046875, -25.481826782226562, -25.19256591796875, -24.903045654296875, -24.613784790039062, -24.324249267578125, -24.034988403320312, -23.745468139648438, -23.456207275390625, -23.166671752929688, -22.877410888671875, -22.587890625, -22.298629760742188, -22.00909423828125, -21.719833374023438, -21.430313110351562, -21.14105224609375, -20.851516723632812, -20.562255859375, -20.272735595703125, -19.983474731445312, -19.693939208984375, -19.404678344726562, -19.115158081054688, -18.825897216796875, -18.536361694335938, -18.247100830078125, -17.95758056640625, -17.668319702148438, -17.3787841796875, -17.089523315429688, -16.79998779296875, -16.5107421875, -16.221206665039062, -15.93194580078125, -15.642410278320312, -15.353164672851562, -15.063629150390625, -14.774368286132812, -14.484832763671875, -14.195587158203125, -13.906051635742188, -13.616790771484375, -13.327255249023438, -13.038009643554688, -12.74847412109375, -12.459213256835938, -12.169677734375, -11.88043212890625, -11.590896606445312, -11.3016357421875, -11.012100219726562, -10.722854614257812, -10.433319091796875, -10.144058227539062, -9.854522705078125, -9.565261840820312, -9.275741577148438, -8.986480712890625, -8.696945190429688, -8.407669067382812, -8.11810302734375, -7.829345703125, -7.543701171875, -7.27130126953125, -7.0414581298828125, -6.848297119140625, -6.6936492919921875, -6.5782928466796875, -6.514739990234375, -6.508575439453125, -6.5081939697265625, -6.5075531005859375, -6.5069732666015625, -6.5065155029296875, -6.506103515625, -6.505828857421875, -6.505645751953125, -6.5055084228515625, -6.505340576171875, -6.5052337646484375, -6.505157470703125, -6.5050811767578125, -6.505035400390625, -6.5049896240234375, -6.5049896240234375, -6.504974365234375, -6.5049591064453125, -6.50494384765625, -6.50494384765625, -6.504913330078125, -6.504913330078125, -6.504913330078125, -6.504913330078125, -6.504913330078125, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625, -6.5048980712890625]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.02771003730595112, 0.0016582068055868149, 0.011825923807919025, 0.011518420651555061, 0.010877997614443302, 0.0070685092359781265, 0.0024323472753167152, 0.002817375585436821, 0.008335607126355171, 0.006851989310234785, 0.003662466537207365, 0.0021559058222919703, 0.0016313809901475906, 0.0014460135716944933, 0.0019500980852171779, 0.0019446579972282052, 0.0005251662223599851, 0.0007423098431900144, 0.0008901271503418684, 0.0005669850506819785, 0.0004406265215948224, 0.00047655354137532413, 0.00040512008126825094, 0.0003286661521997303, 0.0002910657203756273, 0.0003082792682107538, 0.0002896897785831243, 0.0002744047378655523, 0.0002572279190644622, 0.00026788044488057494, 0.0002575602557044476, 0.000261895009316504, 0.00024790302268229425, 0.00025806715711951256, 0.0002464847348164767, 0.0002577932027634233, 0.00025171181187033653, 0.0005288515239953995, 0.0015768400626257062, 0.0021854988299310207, 0.0014703386696055532, 0.0009592091664671898, 0.0006215483299456537, 0.0005184827605262399, 0.00041285058250650764, 0.0004176920047029853, 0.00036894355434924364, 0.001061590970493853, 0.0023871518205851316, 0.0027814337518066168, 0.0019537904299795628, 0.0015389564214274287, 0.0012696792837232351, 0.0011483847629278898, 0.001052149455063045, 0.0010578724322840571, 0.0010170347522944212, 0.0010427733650431037, 0.0010102002415806055, 0.0010414239950478077, 0.0010224638972431421, 0.0010444424115121365, 0.0010255281813442707, 0.0010492373257875443, 0.0010331121739000082, 0.001053009764291346, 0.0010227952152490616, 0.0010552516905590892, 0.0010331389494240284, 0.0010554759064689279, 0.0010341525776311755, 0.0010544400429353118, 0.001034824177622795, 0.0010558743961155415, 0.0010335918050259352, 0.001055850530974567, 0.0010343811009079218, 0.001056357636116445, 0.0010349188232794404, 0.0010567865101620555, 0.001034992397762835, 0.0010574832558631897, 0.001035407418385148, 0.001057147397659719, 0.0010351096279919147, 0.0010574259795248508, 0.0010350917000323534, 0.0010574039770290256, 0.001035345601849258, 0.0010576953645795584, 0.0010350990341976285, 0.0010567856952548027, 0.0010349089279770851, 0.0010564877884462476, 0.0010351071832701564, 0.0010563659016042948, 0.0010343276662752032, 0.0010562934912741184, 0.0010345675982534885, 0.0010568802244961262, 0.0010255022207275033, 0.001056988607160747, 0.001034533604979515, 0.0010561009403318167, 0.001033975277096033, 0.00105575833003968, 0.0010342347668483853, 0.0010556674096733332, 0.0010346429189667106, 0.001056537264958024, 0.0010343147441744804, 0.001055827015079558, 0.0010340623557567596, 0.0010560855735093355, 0.0010340556036680937, 0.001056058332324028, 0.001034314977005124, 0.0010558564681559801, 0.0010337854037061334, 0.001055475091561675, 0.0010334424441680312, 0.001055410597473383, 0.0010339310392737389, 0.0010561997769400477, 0.0010341538581997156, 0.0010568102588877082, 0.0010257549583911896, 0.0010570752201601863, 0.0010347261559218168, 0.001055056694895029, 0.001034817541949451, 0.0010550038423389196, 0.0010346687631681561, 0.0010565124684944749, 0.0010345663176849484, 0.001056709443219006, 0.001034746179357171, 0.0010567945428192616, 0.0010349317453801632, 0.001078463508747518, 0.0020537381060421467, 0.003172514960169792, 0.003489548107609153, 0.003667498705908656, 0.0010292433435097337, -0.000255450198892504, -0.0017869616858661175, -0.0011910345638170838, -0.0019859005697071552, 5.480362960952334e-05, 0.00030224802321754396, 0.00035610265331342816, 0.00035929217119701207, 0.0003532340924721211, 0.00034639384830370545, 0.00034150382271036506, 0.0003395028761588037, 0.00033791313762776554, 0.0003354058717377484, 0.00033427609014324844, 0.00033293053274974227, 2.0863804820692167e-05, 1.7629936337471008e-05, 1.6345176845788956e-05, 1.473771408200264e-05, 1.5367977539426647e-05, 1.566847822687123e-05, 1.538850301585626e-05, 1.5082378013175912e-05, 1.4939791981305461e-05, 1.4890208149154205e-05, 1.4478358934866264e-05, 1.167574828286888e-05, 1.4171189832268283e-05, 1.4628469216404483e-05, 1.4430507690121885e-05, 1.4523341633321252e-05, 1.4799218661210034e-05, 1.4492682566924486e-05, 1.433918259863276e-05, 1.4579351955035236e-05, 1.4631710655521601e-05, 1.4192014532454778e-05, 1.408237949362956e-05, 1.423677440470783e-05, 1.4533418834616896e-05, 1.4126933820080012e-05, 1.4153066331346054e-05, 1.446152054995764e-05, 1.383546714350814e-05, 1.440469168301206e-05, 1.4540924894390628e-05, 1.4401766748051159e-05, 1.483380765421316e-05, 1.4431308954954147e-05, 1.4517083400278352e-05, 1.4631133126385976e-05, 0.0, 1.4567337530024815e-05, 1.444607914891094e-05, 1.4532729437632952e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.6271562576293945, 4.987921714782715, 5.291973114013672, 5.402723789215088, 5.345965385437012, 5.367381572723389, 5.326684951782227, 5.644033908843994, 5.669153213500977, 5.6472015380859375, 5.6888885498046875, 5.674597263336182, 5.721391677856445, 5.710560321807861, 5.756921768188477, 5.739121437072754, 5.784567356109619, 5.771034240722656, 5.81333065032959, 5.795794486999512, 5.8293962478637695, 5.804498672485352, 5.83289909362793, 5.804235935211182, 5.82958459854126, 5.798921585083008, 5.822925090789795, 5.791537284851074, 5.815447807312012, 5.784243583679199, 5.808873653411865, 5.778392791748047, 5.804105758666992, 5.7745513916015625, 5.801390647888184, 5.772718906402588, 5.80049467086792, 5.772214889526367, 5.7993316650390625, 5.771694660186768, 5.798625946044922, 5.771035671234131, 5.799887657165527, 5.7726569175720215, 5.8015923500061035, 5.774307727813721, 5.803038597106934, 5.774296760559082, 5.802667617797852, 5.7730231285095215, 5.801445007324219, 5.773390769958496, 5.8017754554748535, 5.7739691734313965, 5.802272319793701, 5.77435302734375, 5.802521228790283, 5.774471282958984, 5.802523136138916, 5.774377822875977, 5.802376747131348, 5.77419376373291, 5.8021674156188965, 5.77397346496582, 5.8019633293151855, 5.773787021636963, 5.801809787750244, 5.773662090301514, 5.801721096038818, 5.773599624633789, 5.801692485809326, 5.773592472076416, 5.80169677734375, 5.773611545562744, 5.801728248596191, 5.773651599884033, 5.8017706871032715, 5.773693561553955, 5.801819324493408, 5.773733615875244, 5.801849365234375, 5.7737555503845215, 5.801863670349121, 5.773768901824951, 5.801875591278076, 5.773780345916748, 5.801876544952393, 5.773784637451172, 5.801877498626709, 5.773778438568115, 5.801863670349121, 5.773764133453369, 5.801855564117432, 5.773752689361572, 5.8018479347229, 5.773746967315674, 5.801843166351318, 5.773741245269775, 5.801839351654053, 5.773738384246826, 5.801834583282471, 5.7737345695495605, 5.80183744430542, 5.773743629455566, 5.801841735839844, 5.773745059967041, 5.8018479347229, 5.773751258850098, 5.801849842071533, 5.773745059967041, 5.801841735839844, 5.773746967315674, 5.8018388748168945, 5.773741722106934, 5.8018364906311035, 5.773745536804199, 5.801848411560059, 5.773751735687256, 5.801855564117432, 5.773752689361572, 5.80186128616333, 5.773763179779053, 5.801852226257324, 5.773756504058838, 5.801849842071533, 5.773749351501465, 5.801843643188477, 5.773749828338623, 5.801839351654053, 5.773746013641357, 5.8018388748168945, 5.773740291595459, 5.8018364906311035, 5.773743629455566, 5.80184268951416, 5.773741245269775, 5.801843643188477, 5.773743152618408, 5.801836967468262, 5.773697376251221, 5.803793907165527, 5.752406597137451, 5.682077407836914, 5.134111404418945, 4.330949783325195, 3.5743138790130615, 2.793630599975586, 2.0005404949188232, 0.74430251121521, 0.0003219632781110704, -0.00368084036745131, -0.004198578651994467, -0.0036739734932780266, -0.002939521800726652, -0.002261715242639184, -0.0017076929798349738, -0.001276856753975153, -0.0009505217312835157, -0.0007054503075778484, -0.0005229986854828894, -0.00038794815191067755, -0.0002872244513127953, -0.00021316952188499272, -0.00015838035324122757, -7.402995106531307e-05, -8.828643331071362e-05, -7.822839688742533e-05, -6.315218342933804e-05, -4.911642463412136e-05, -3.765998189919628e-05, -2.8978138288948685e-05, -2.2172145691001788e-05, -8.111297574942e-06, -1.2286398487049155e-05, -1.1875852578668855e-05, -1.0320842193323188e-05, -8.634067853563465e-06, -7.21627839084249e-06, -6.312429832178168e-06, -5.323477125784848e-06, -4.72016608910053e-06, -4.020482265332248e-06, -4.041697593493154e-06, -3.919787559425458e-06, -3.5810469398711575e-06, -3.4599936498125317e-06, -3.4379399949102663e-06, -3.278795475125662e-06, -3.122705948044313e-06, -3.1198933356790803e-06, -3.048162852792302e-06, -3.2086854844237678e-06, -3.07053323922446e-06, -3.0690616767969914e-06, -3.1405500067194225e-06, -3.0294245334516745e-06, -3.071017545153154e-06, 0.0, -3.0498765681841178e-06, -2.9668583465536358e-06, -2.96542407340894e-06]"
