day_time,night
visibility,fog
ped_type,adult
ego_speed,9.527777777777834
first_sight_dist,7.070745361328125
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.0025634765625, -0.002532958984375, -0.002471923828125, -0.002471923828125, -0.00238037109375, -0.0023193359375, -0.002288818359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.002410888671875, -0.00244140625, -0.00238037109375, -0.00225830078125, -0.002227783203125, -0.002227783203125, -0.0023193359375, -0.002349853515625, -0.002227783203125, -0.00213623046875, -0.002044677734375, -0.001953125, -0.0018310546875, -0.001739501953125, -0.00164794921875, -0.00152587890625, -0.001434326171875, -0.0013427734375, -0.001251220703125, -0.001129150390625, -0.00103759765625, -0.000946044921875, -0.0008544921875, -0.000762939453125, -0.000640869140625, -0.00054931640625, -0.000457763671875, -0.0003662109375, -0.000274658203125, -0.000152587890625, -6.103515625e-05, 3.0517578125e-05, 0.0001220703125, 0.000213623046875, 0.000335693359375, 0.00042724609375, 0.000518798828125, 0.0006103515625, 0.000701904296875, 0.000823974609375, 0.00091552734375, 0.001007080078125, 0.0010986328125, 0.001190185546875, 0.001312255859375, 0.00140380859375, 0.001495361328125, 0.0015869140625, 0.001678466796875, 0.001800537109375, 0.00189208984375, 0.001983642578125, 0.0020751953125, 0.002166748046875, 0.002288818359375, 0.00238037109375, 0.002471923828125, 0.0025634765625, 0.002655029296875, 0.002777099609375, 0.00286865234375, 0.002960205078125, 0.0030517578125, 0.0030517578125, 0.0030517578125, 0.003082275390625, 0.00311279296875, 0.003265380859375, 0.00347900390625, 0.00360107421875, 0.00360107421875, 0.003631591796875, 0.003753662109375, 0.004608154296875, 0.00555419921875, 0.006195068359375, 0.006561279296875, 0.006866455078125, 0.006927490234375, 0.006927490234375, 0.006927490234375, 0.006927490234375, 0.006927490234375, 0.006927490234375, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125, 0.0069580078125]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20237731933594, -45.85137939453125, -45.47637939453125, -45.08030700683594, -44.66532897949219, -44.23468017578125, -43.792449951171875, -43.3431396484375, -42.8875732421875, -42.42683410644531, -41.961883544921875, -41.49366760253906, -41.02294921875, -40.550537109375, -40.07696533203125, -39.60276794433594, -39.12825012207031, -38.65376281738281, -38.17936706542969, -37.70530700683594, -37.231475830078125, -36.75798034667969, -36.284820556640625, -35.81202697753906, -35.33952331542969, -34.86735534667969, -34.39546203613281, -33.923858642578125, -33.452362060546875, -32.980987548828125, -32.50958251953125, -32.038299560546875, -31.566925048828125, -31.095596313476562, -30.624191284179688, -30.15283203125, -29.681427001953125, -29.210037231445312, -28.738571166992188, -28.267120361328125, -27.795623779296875, -27.32415771484375, -26.852645874023438, -26.381179809570312, -25.909683227539062, -25.438217163085938, -24.966720581054688, -24.495254516601562, -24.02374267578125, -23.552276611328125, -23.080780029296875, -22.60931396484375, -22.137802124023438, -21.666336059570312, -21.194839477539062, -20.723373413085938, -20.251876831054688, -19.780410766601562, -19.30889892578125, -18.837432861328125, -18.365936279296875, -17.89447021484375, -17.422958374023438, -16.951492309570312, -16.479995727539062, -16.008529663085938, -15.537033081054688, -15.065567016601562, -14.59405517578125, -14.122589111328125, -13.651092529296875, -13.17962646484375, -12.708114624023438, -12.236648559570312, -11.765151977539062, -11.293685913085938, -10.822189331054688, -10.350723266601562, -9.87921142578125, -9.407745361328125, -8.936965942382812, -8.471145629882812, -8.014923095703125, -7.5724029541015625, -7.14556884765625, -6.7354888916015625, -6.34234619140625, -5.9647979736328125, -5.6010284423828125, -5.2574920654296875, -4.9520111083984375, -4.68121337890625, -4.451171875, -4.2649383544921875, -4.121307373046875, -4.02239990234375, -3.9886474609375, -3.988494873046875, -3.98779296875, -3.9870452880859375, -3.986358642578125, -3.985870361328125, -3.985443115234375, -3.9851531982421875, -3.9849395751953125, -3.9848175048828125, -3.984649658203125, -3.984527587890625, -3.9844512939453125, -3.984375, -3.9843292236328125, -3.9842987060546875, -3.9842681884765625, -3.9842529296875, -3.9842376708984375, -3.9842376708984375, -3.9842071533203125, -3.9842071533203125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.98419189453125, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875, -3.9841766357421875]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004424174316227436, 0.0037266346625983715, 0.0030467133037745953, 0.0024079179856926203, 0.002007392467930913, 0.0028943801298737526, 0.0007911977590993047, 0.0011309139663353562, 0.001376950996927917, 0.0010853850981220603, 0.0007388483500108123, 0.000612574047408998, 0.0005654848064295948, 0.0005297953612171113, 0.0004533881729003042, 0.00041625346057116985, 0.0003825510502792895, 0.0003476256679277867, 0.0003339714603498578, 0.0009349206811748445, 0.0022109767887741327, 0.001814342220313847, 0.0011787479743361473, 0.0008081113919615746, 0.0006312300101853907, 0.001458002720028162, 0.003142811357975006, 0.002617838094010949, 0.0020275190472602844, 0.0016617586370557547, 0.0014353463193401694, 0.0013337875716388226, 0.0012873102677986026, 0.0012534221168607473, 0.0012308107689023018, 0.001238231547176838, 0.0012255399487912655, 0.0012296763015910983, 0.0012306550052016973, 0.001232409500516951, 0.001234180061146617, 0.0012358714593574405, 0.00123742560390383, 0.0012388131581246853, 0.0012397452956065536, 0.0012399774277582765, 0.0012407840695232153, 0.0012413583463057876, 0.00124174018856138, 0.0012421568389981985, 0.0012423089938238263, 0.0012424193555489182, 0.0012427270412445068, 0.0012423020089045167, 0.0012426839675754309, 0.0012429122580215335, 0.0012431135401129723, 0.0012429244816303253, 0.001243031700141728, 0.0012429043417796493, 0.0012426703469827771, 0.0012428752379491925, 0.0012430192437022924, 0.001243004808202386, 0.0012430305359885097, 0.0012424973538145423, 0.001242602476850152, 0.001242712838575244, 0.0012431631330400705, 0.001242842641659081, 0.0012423687148839235, 0.0012425314635038376, 0.0012428080663084984, 0.001242755795828998, 0.001242844620719552, 0.0012427011970430613, 0.0012429540511220694, 0.0012427945621311665, 0.0012430190108716488, 0.0012427265755832195, 0.0012505732011049986, 0.001346566597931087, 0.0022713635116815567, 0.003709893673658371, 0.004172201734036207, 0.004931129515171051, 0.004098104778677225, 0.0031661370303481817, 0.002463712589815259, 0.00310828210785985, 0.0044093565084040165, 0.007246471010148525, 0.02234433777630329, 0.018182476982474327, 0.012420788407325745, 0.008950012736022472, 0.004960111808031797, 0.0009791366755962372, 0.0006818689871579409, 0.0005666010547429323, 5.5058932048268616e-05, 4.711795554612763e-05, 4.769056977238506e-05, 4.896718746749684e-05, 5.1446033467072994e-05, 5.3671745263272896e-05, 5.5327414884231985e-05, 5.6993587350007147e-05, 5.785427856608294e-05, 5.779288403573446e-05, 5.899689858779311e-05, 5.2590145060094073e-05, 6.036177001078613e-05, 2.4456232495140284e-05, 2.4712122467462905e-05, 2.350363865843974e-05, 2.4722403395571746e-05, 2.4511999072274193e-05, 2.42752576014027e-05, 2.332400435989257e-05, 2.4101547751342878e-05, 2.399224649707321e-05, 2.407040483376477e-05, 2.4181566914194264e-05, 2.460081122990232e-05, 2.4181901608244516e-05, 2.441618562443182e-05, 2.389904148003552e-05, 2.3609212803421542e-05, 2.4104974727379158e-05, 2.455931098666042e-05, 2.438403680571355e-05, 2.4122558897943236e-05, 2.4245418899226934e-05, 2.4494975150446407e-05, 2.487622077751439e-05, 0.0, 2.4127215510816313e-05, 2.4566239517298527e-05, 2.4461112843709998e-05, 2.425849379505962e-05, 2.4440996639896184e-05, 2.4116039639920928e-05, 2.4388804376940243e-05, 2.449441672069952e-05, 2.407073952781502e-05, 2.415377639408689e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.684703350067139, 7.217828273773193, 7.674166679382324, 8.080647468566895, 8.440850257873535, 8.73969554901123, 8.923914909362793, 9.046222686767578, 9.164295196533203, 9.253172874450684, 9.334481239318848, 9.387716293334961, 9.435282707214355, 9.459808349609375, 9.482559204101562, 9.487638473510742, 9.495001792907715, 9.489004135131836, 9.488611221313477, 9.477334022521973, 9.473003387451172, 9.460684776306152, 9.45760440826416, 9.44663143157959, 9.445725440979004, 9.435967445373535, 9.436823844909668, 9.428617477416992, 9.431370735168457, 9.425481796264648, 9.42951488494873, 9.424579620361328, 9.42929458618164, 9.424812316894531, 9.429828643798828, 9.42551326751709, 9.430604934692383, 9.42629337310791, 9.431334495544434, 9.426946640014648, 9.431888580322266, 9.427401542663574, 9.432243347167969, 9.427668571472168, 9.4324312210083, 9.427791595458984, 9.432500839233398, 9.427821159362793, 9.432498931884766, 9.427799224853516, 9.432463645935059, 9.427755355834961, 9.432418823242188, 9.427714347839355, 9.432381629943848, 9.427680015563965, 9.432354927062988, 9.427658081054688, 9.43233871459961, 9.427648544311523, 9.432331085205078, 9.427642822265625, 9.432329177856445, 9.427640914916992, 9.432328224182129, 9.427641868591309, 9.432329177856445, 9.427643775939941, 9.432331085205078, 9.427644729614258, 9.432332992553711, 9.42764949798584, 9.43233585357666, 9.427651405334473, 9.432339668273926, 9.427655220031738, 9.432343482971191, 9.427656173706055, 9.432340621948242, 9.427655220031738, 9.397035598754883, 9.254691123962402, 9.03614330291748, 8.73443603515625, 8.415924072265625, 8.070464134216309, 7.736185073852539, 7.43575382232666, 7.177192687988281, 6.570404052734375, 5.855598449707031, 5.070784568786621, 4.2600226402282715, 3.3911943435668945, 2.5497002601623535, 1.512068271636963, 0.15103718638420105, -0.003417791100218892, -0.005266954191029072, -0.004952455870807171, -0.004084113519638777, -0.0031895001884549856, -0.0024278603959828615, -0.0018240122590214014, -0.00136031792499125, -0.0010104981483891606, -0.0007490433636121452, -0.0005547420587390661, -0.0004104046674910933, -0.00030372198671102524, -0.00022433594858739525, -6.215960456756875e-05, -0.0001081052323570475, -0.00010231291525997221, -8.42921290313825e-05, -6.542089249705896e-05, -4.95560780109372e-05, -3.671694139484316e-05, -2.7308964490657672e-05, -2.0090630641789176e-05, -1.0580230082268827e-05, -1.1227030881855171e-05, -9.688867066870444e-06, -7.641672709723935e-06, -5.696811513189459e-06, -4.351173174654832e-06, -3.121829649899155e-06, -2.2067013105697697e-06, -4.162272659868904e-07, -6.616613177357067e-07, -7.8835171279934e-07, -4.684369230290031e-07, -3.6673094427897013e-07, -1.8193298956248327e-07, -7.135152912951526e-08, 1.602520853793976e-07, 0.0, 3.310653653443296e-07, 2.2819847345090238e-07, 2.685128208668175e-07, 4.3671403204825765e-07, 3.6537616665555106e-07, 4.851629000768298e-07, 5.187309284337971e-07, 4.679162373122381e-07, 4.3916864456150506e-07, 4.7461944063798e-07]"
