day_time,night
visibility,fog
ped_type,child
ego_speed,7.638888888888919
first_sight_dist,4.5369013671875
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.002532958984375, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00238037109375, -0.00238037109375, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.002471923828125, -0.002532958984375, -0.002471923828125, -0.00238037109375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00244140625, -0.00238037109375, -0.002288818359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.0015869140625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.004180908203125, 0.0042724609375, 0.004241943359375, 0.0042724609375, 0.004302978515625, 0.004364013671875, 0.004425048828125, 0.004608154296875, 0.004791259765625, 0.004852294921875, 0.004852294921875, 0.0048828125, 0.005035400390625, 0.005218505859375, 0.005401611328125, 0.005615234375, 0.005859375, 0.00604248046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875, 0.006072998046875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20252990722656, -45.85284423828125, -45.48329162597656, -45.101654052734375, -44.716827392578125, -44.33137512207031, -43.94525146484375, -43.55870056152344, -43.17173767089844, -42.78507995605469, -42.39878845214844, -42.01318359375, -41.62811279296875, -41.243804931640625, -40.859893798828125, -40.476654052734375, -40.09368896484375, -39.711181640625, -39.328857421875, -38.94685363769531, -38.5648193359375, -38.18302917480469, -37.80113220214844, -37.41938781738281, -37.03746032714844, -36.6556396484375, -36.27366638183594, -35.891815185546875, -35.509735107421875, -35.12782287597656, -34.745819091796875, -34.36399841308594, -33.982147216796875, -33.60044860839844, -33.21856689453125, -32.83683776855469, -32.45491027832031, -32.07316589355469, -31.691238403320312, -31.3094482421875, -30.927536010742188, -30.545791625976562, -30.16387939453125, -29.782119750976562, -29.40020751953125, -29.018447875976562, -28.636550903320312, -28.254806518554688, -27.872940063476562, -27.491180419921875, -27.109329223632812, -26.72760009765625, -26.345733642578125, -25.964019775390625, -25.582168579101562, -25.200439453125, -24.818588256835938, -24.43682861328125, -24.054977416992188, -23.6732177734375, -23.291366577148438, -22.90960693359375, -22.527755737304688, -22.14599609375, -21.764129638671875, -21.38238525390625, -21.000518798828125, -20.618759155273438, -20.236907958984375, -19.855148315429688, -19.473297119140625, -19.091537475585938, -18.709686279296875, -18.327926635742188, -17.946075439453125, -17.564315795898438, -17.182449340820312, -16.800704956054688, -16.418838500976562, -16.037078857421875, -15.655227661132812, -15.273468017578125, -14.891616821289062, -14.509857177734375, -14.128005981445312, -13.746246337890625, -13.364395141601562, -12.982635498046875, -12.60076904296875, -12.219024658203125, -11.837158203125, -11.455398559570312, -11.07354736328125, -10.691787719726562, -10.3099365234375, -9.928176879882812, -9.54632568359375, -9.164566040039062, -8.78271484375, -8.400970458984375, -8.019149780273438, -7.637451171875, -7.255615234375, -6.8739013671875, -6.4926910400390625, -6.115997314453125, -5.7473602294921875, -5.3900146484375, -5.0452423095703125, -4.714599609375, -4.4107208251953125, -4.1618194580078125, -3.957275390625, -3.7957305908203125, -3.6767120361328125, -3.615753173828125, -3.610595703125, -3.610076904296875, -3.6093292236328125, -3.608642578125, -3.608123779296875, -3.607696533203125, -3.60736083984375, -3.607147216796875, -3.6070098876953125, -3.6068572998046875, -3.606719970703125, -3.6066131591796875, -3.6065521240234375, -3.60650634765625, -3.606475830078125, -3.6064605712890625, -3.6064453125, -3.606414794921875, -3.6063995361328125, -3.60638427734375, -3.60638427734375, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063690185546875, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625, -3.6063385009765625]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004421503283083439, 0.0037191733717918396, 0.0029870218131691217, 0.0022631047759205103, 0.001755083561874926, 0.0024511718656867743, 0.0016433296259492636, 0.0012568437959998846, 0.0009764177957549691, 0.0007556232740171254, 0.0006168945110403001, 0.0005188857321627438, 0.0004333299584686756, 0.00038897900958545506, 0.0003447435738053173, 0.0003350641636643559, 0.00031472594127990305, 0.0003090311074629426, 0.00029210757929831743, 0.000296251499094069, 0.00028822841704823077, 0.0002939184778369963, 0.0008257304434664547, 0.00205985177308321, 0.001867235405370593, 0.0012514849659055471, 0.0008434397750534117, 0.0006412842776626348, 0.0005240454338490963, 0.0006048031500540674, 0.0021666756365448236, 0.0029756787698715925, 0.002275109523907304, 0.0017807481344789267, 0.001457139616832137, 0.0012883757008239627, 0.0012074537808075547, 0.00117042928468436, 0.0011522644199430943, 0.0011510900221765041, 0.0011405162513256073, 0.0011447302531450987, 0.00114434736315161, 0.0011571866925805807, 0.0011460748501121998, 0.0011570141650736332, 0.0011498195817694068, 0.0011599627323448658, 0.001154080731794238, 0.0011617520358413458, 0.0011531240306794643, 0.0011673299595713615, 0.0011540754931047559, 0.0011632569367066026, 0.001156507758423686, 0.0011635562404990196, 0.0011565451277419925, 0.0011681333417072892, 0.0011559870326891541, 0.001164961839094758, 0.0011560056591406465, 0.0011644394835457206, 0.0011572574730962515, 0.0011685288045555353, 0.0011563909938558936, 0.0011651224922388792, 0.0011561556020751595, 0.0011642579920589924, 0.001161841326393187, 0.0011651234235614538, 0.0011504199355840683, 0.0011650376254692674, 0.001162138069048524, 0.0011609967332333326, 0.001155433594249189, 0.0011684878263622522, 0.0011577426921576262, 0.0011644423939287663, 0.0011556022800505161, 0.001163890934549272, 0.0011568708578124642, 0.0011636912822723389, 0.0011568469926714897, 0.0011640863958746195, 0.0011550233466550708, 0.0011637550778687, 0.0011568936752155423, 0.0011683948105201125, 0.001156117650680244, 0.001164815155789256, 0.0011556653771549463, 0.0011685400968417525, 0.001154996221885085, 0.0011642980389297009, 0.0011553165968507528, 0.001168808783404529, 0.0011562175350263715, 0.0011648590443655849, 0.001155438949353993, 0.001131579396314919, 0.0023337462916970253, 0.003563429694622755, 0.004036238417029381, 0.00439004972577095, 0.00461907172575593, 0.0033588444348424673, 0.002807025332003832, 0.002555357525125146, 0.004516678862273693, 0.004811773542314768, 0.005421621259301901, 0.005758514162153006, 0.006924531422555447, 0.006201049778610468, 0.0038757403381168842, 0.004130205605179071, 0.0008756904862821102, 0.0006329885218292475, 0.0005708235548809171, 0.0005583312013186514, 0.0005557841504923999, 0.0005546494503505528, 0.0005553766968660057, 0.0005557526601478457, 2.6071444153785706e-05, 2.374898576817941e-05, 2.3005864932201803e-05, 2.290226439072285e-05, 2.2764392269891687e-05, 2.3602731744176708e-05, 2.347476765862666e-05, 2.354189746256452e-05, 2.4537630451959558e-05, 2.39592045545578e-05, 2.4436041712760925e-05, 2.4007036699913442e-05, 2.4223700165748596e-05, 2.4284236133098602e-05, 1.948825956787914e-05, 2.43499489442911e-05, 2.4294666218338534e-05, 2.4267807020805776e-05, 2.4131535610649735e-05, 2.4638995455461554e-05, 2.4312250388902612e-05, 2.4459510314045474e-05, 2.4175495127565227e-05, 2.430412860121578e-05, 2.4018883777898736e-05, 2.462711199768819e-05, 2.4031773136812262e-05, 2.46664130827412e-05, 2.444379060762003e-05, 2.4642571588628925e-05, 2.406362364126835e-05, 2.3667178538744338e-05, 2.4412833226961084e-05, 2.449527346470859e-05, 2.4494527679053135e-05, 2.4314969778060913e-05, 2.4691036742297e-05, 2.378553108428605e-05, 2.4357661459362134e-05, 0.0]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.677880764007568, 7.1720709800720215, 7.515217304229736, 7.67931604385376, 7.72495174407959, 7.722589492797852, 7.748558044433594, 7.7405686378479, 7.749056339263916, 7.727751731872559, 7.7291083335876465, 7.7027812004089355, 7.703133583068848, 7.677200794219971, 7.679764747619629, 7.6563310623168945, 7.662225723266602, 7.641805171966553, 7.650962829589844, 7.633244037628174, 7.6450114250183105, 7.629327297210693, 7.641909122467041, 7.6275315284729, 7.640584945678711, 7.6266045570373535, 7.641445636749268, 7.627917766571045, 7.643032073974609, 7.628737449645996, 7.643507480621338, 7.628324508666992, 7.643049240112305, 7.628983974456787, 7.643613338470459, 7.62960958480835, 7.64405632019043, 7.62987756729126, 7.644167900085449, 7.629859447479248, 7.644069194793701, 7.629700183868408, 7.643884181976318, 7.6295084953308105, 7.64370059967041, 7.629339218139648, 7.643558979034424, 7.629220962524414, 7.643468856811523, 7.629149436950684, 7.643417835235596, 7.629114151000977, 7.643399715423584, 7.629112243652344, 7.643401145935059, 7.6291184425354, 7.643413066864014, 7.629130840301514, 7.643430233001709, 7.629148006439209, 7.643441677093506, 7.629157543182373, 7.64345121383667, 7.629164695739746, 7.643458843231201, 7.6291728019714355, 7.643463134765625, 7.629174709320068, 7.64346170425415, 7.629172325134277, 7.643460750579834, 7.62916898727417, 7.643457889556885, 7.629168510437012, 7.643459796905518, 7.6291704177856445, 7.643459796905518, 7.6291704177856445, 7.643457889556885, 7.629166603088379, 7.643457889556885, 7.629169940948486, 7.643459320068359, 7.62916898727417, 7.643457889556885, 7.62916898727417, 7.643457412719727, 7.629167079925537, 7.643456935882568, 7.6291680335998535, 7.643459796905518, 7.6291656494140625, 7.643456935882568, 7.629167079925537, 7.643460750579834, 7.62916898727417, 7.643457889556885, 7.62916898727417, 7.643461227416992, 7.628331184387207, 7.643895149230957, 7.630090713500977, 7.644711971282959, 7.630603313446045, 7.614656925201416, 7.48087215423584, 7.305399417877197, 7.055150032043457, 6.802286624908447, 6.49692964553833, 5.640556335449219, 4.630821228027344, 3.75838041305542, 2.8975963592529297, 2.02687406539917, 0.6823736429214478, -0.0008343872032128274, -0.004562690854072571, -0.00487147131934762, -0.0041876486502587795, -0.0033296330366283655, -0.00255608931183815, -0.0019283657893538475, -0.0014412392629310489, -0.0010715684620663524, -0.000794532592408359, -0.000588273978792131, -0.0004352971154730767, -0.0003217470948584378, -0.0002380096266278997, -0.00010846891382243484, -0.00013034923176746815, -0.00011514011566760018, -9.202874934999272e-05, -7.053140143398196e-05, -5.326050813891925e-05, -3.9703485526842996e-05, -2.9302753318916075e-05, -8.027219337236602e-06, -1.41755590448156e-05, -1.3544548892241437e-05, -1.1023894330719486e-05, -8.657023499836214e-06, -6.423278591682902e-06, -4.737498784379568e-06, -3.498412070257473e-06, -2.6015056846517837e-06, -1.278243644264876e-06, -1.6211589581871522e-06, -1.1201269671801128e-06, -9.66193624662992e-07, -7.446168410751852e-07, -5.300075258674042e-07, -3.0769732006774575e-07, -2.8219508863003284e-07, -2.3708038554559607e-07, -5.109875900188854e-08, -7.440801397251562e-08, 4.03419839756225e-08, 1.8436693949297478e-08, 4.624540395070653e-08, 1.8941791779525374e-07, 2.484259198354266e-07, 0.0]"
