day_time,day
visibility,clear
ped_type,adult
ego_speed,7.3611111111111365
first_sight_dist,7.687826049804688
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.00262451171875, -0.002593994140625, -0.0025634765625, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.002471923828125, -0.00250244140625, -0.00244140625, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00244140625, -0.00238037109375, -0.002288818359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.0015869140625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.004180908203125, 0.0042724609375, 0.004364013671875, 0.00445556640625, 0.0045166015625, 0.0045166015625, 0.004547119140625, 0.004669189453125, 0.0047607421875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.00482177734375, 0.00482177734375, 0.00482177734375, 0.00482177734375, 0.00482177734375, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625, 0.004791259765625]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.202667236328125, -45.854095458984375, -45.487396240234375, -45.112091064453125, -44.735137939453125, -44.35829162597656, -43.98161315917969, -43.60528564453125, -43.22917175292969, -42.85400390625, -42.479705810546875, -42.10658264160156, -41.73429870605469, -41.363067626953125, -40.992431640625, -40.622589111328125, -40.253082275390625, -39.8841552734375, -39.515350341796875, -39.14689636230469, -38.77839660644531, -38.41011047363281, -38.041656494140625, -37.673309326171875, -37.30476379394531, -36.936309814453125, -36.567596435546875, -36.199005126953125, -35.83015441894531, -35.46142578125, -35.092498779296875, -34.72381591796875, -34.35505676269531, -33.986480712890625, -33.617767333984375, -33.24920654296875, -32.88047790527344, -32.511932373046875, -32.14320373535156, -31.774627685546875, -31.405899047851562, -31.037338256835938, -30.668609619140625, -30.300033569335938, -29.931304931640625, -29.562728881835938, -29.194000244140625, -28.825424194335938, -28.456695556640625, -28.088119506835938, -27.71942138671875, -27.350860595703125, -26.982162475585938, -26.61358642578125, -26.244903564453125, -25.876327514648438, -25.50762939453125, -25.139053344726562, -24.770370483398438, -24.40179443359375, -24.033096313476562, -23.664520263671875, -23.29583740234375, -22.927261352539062, -22.558563232421875, -22.19000244140625, -21.8212890625, -21.452713012695312, -21.083999633789062, -20.715423583984375, -20.346710205078125, -19.978134155273438, -19.60943603515625, -19.240859985351562, -18.872146606445312, -18.503570556640625, -18.134857177734375, -17.766281127929688, -17.397598266601562, -17.029022216796875, -16.660324096679688, -16.291748046875, -15.92303466796875, -15.554473876953125, -15.185760498046875, -14.817184448242188, -14.448471069335938, -14.07989501953125, -13.711181640625, -13.342605590820312, -12.973922729492188, -12.6053466796875, -12.236648559570312, -11.868087768554688, -11.4993896484375, -11.130813598632812, -10.762100219726562, -10.393524169921875, -10.024826049804688, -9.656890869140625, -9.292999267578125, -8.937225341796875, -8.59210205078125, -8.259872436523438, -7.9440460205078125, -7.67523193359375, -7.4756011962890625, -7.345458984375, -7.2842559814453125, -7.27886962890625, -7.2782440185546875, -7.27740478515625, -7.2766571044921875, -7.2760162353515625, -7.275543212890625, -7.275146484375, -7.27490234375, -7.27471923828125, -7.274566650390625, -7.2744293212890625, -7.2743072509765625, -7.2743072509765625, -7.2742156982421875, -7.2741546630859375, -7.2741241455078125, -7.2740936279296875, -7.274078369140625, -7.2740631103515625, -7.2740325927734375, -7.274017333984375, -7.274017333984375, -7.274017333984375, -7.274017333984375, -7.274017333984375, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125, -7.2740020751953125]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004418740514665842, 0.0037126149982213974, 0.0029290628153830767, 0.002655079122632742, 0.0015302743995562196, 0.0023122539278119802, 0.001583749777637422, 0.0012934284750372171, 0.0010026168311014771, 0.0007602152763865888, 0.0006240543443709612, 0.000540032284334302, 0.00045784752001054585, 0.0003942191833630204, 0.00036325454129837453, 0.0003413493395783007, 0.0003178763436153531, 0.00031459322781302035, 0.00030066509498283267, 0.000295505509711802, 0.00028766272589564323, 0.0002907470043282956, 0.00030540645821020007, 0.001244911691173911, 0.002128017833456397, 0.0017118188552558422, 0.0011033295886591077, 0.0007578270742669702, 0.0005744632217101753, 0.0005111923674121499, 0.0006337286904454231, 0.002229626988992095, 0.003004389116540551, 0.00222059921361506, 0.0017058617668226361, 0.0014309840044006705, 0.001266217790544033, 0.0011932639172300696, 0.0011543274158611894, 0.0011445784475654364, 0.0011277190642431378, 0.001135209808126092, 0.0011152519145980477, 0.0011377178598195314, 0.0011315563460811973, 0.0011410618899390101, 0.001135356375016272, 0.001148850191384554, 0.0011368491686880589, 0.0011469238670542836, 0.0011399331269785762, 0.0011481917463243008, 0.001145206275396049, 0.0011487265583127737, 0.0011415703920647502, 0.0011539869010448456, 0.0011426610872149467, 0.001149976858869195, 0.0011405907571315765, 0.0011499294778332114, 0.0011469386518001556, 0.0011544517474249005, 0.0011412620078772306, 0.0011505050351843238, 0.0011430650483816862, 0.0011504273861646652, 0.0011427580611780286, 0.0011503365822136402, 0.0011426577111706138, 0.0011500843102112412, 0.001143014756962657, 0.001150180702097714, 0.0011428160360082984, 0.0011547572212293744, 0.0011434807674959302, 0.0011510434560477734, 0.0011439353693276644, 0.001150827738456428, 0.0011431215098127723, 0.0011501426342874765, 0.00114237773232162, 0.0011541717685759068, 0.0011426901910454035, 0.0011500392574816942, 0.001142803463153541, 0.001154584577307105, 0.0011428218567743897, 0.001149839023128152, 0.0011424428084865212, 0.0011542568681761622, 0.001141012879088521, 0.0011506038717925549, 0.001143291825428605, 0.0011543846921995282, 0.0011413550237193704, 0.0011504539288580418, 0.0011428293073549867, 0.001155022531747818, 0.0011435337364673615, 0.0011637354036793113, 0.0011944001307711005, 0.001186444773338735, 0.0011906868312507868, 0.0012368661118671298, 0.002588703064247966, 0.0031173457391560078, 0.003082263981923461, 0.0027273192536085844, 0.0018514455296099186, 0.0005104739684611559, 0.000553050369489938, 0.0005094526568427682, 0.00046318743261508644, 0.00042486132588237524, 0.0003917858994100243, 0.00036449209437705576, 0.00034021379542537034, 0.00031999783823266625, 0.00030469201738014817, 2.3197400878416374e-05, 1.886483187263366e-05, 0.0, 1.4798547454120126e-05, 1.4675966667709872e-05, 1.3820249478158075e-05, 1.2893508937850129e-05, 1.3026949090999551e-05, 1.2609660188900307e-05, 1.191453975479817e-05, 1.1501554581627715e-05, 1.1032559086743277e-05, 1.115800750994822e-05, 1.0891295460169204e-05, 1.142440305557102e-05, 1.1390205145289656e-05, 1.118026648327941e-05, 1.1133588486700319e-05, 1.1057461961172521e-05, 9.03226373338839e-06, 1.0912436664511915e-05, 1.110708308260655e-05, 1.0886992640735116e-05, 1.0792575267259963e-05, 1.0805185411300045e-05, 1.0927486982836854e-05, 1.1166203876200598e-05, 1.0996758646797389e-05, 1.0604821000015363e-05, 1.0780263437482063e-05, 1.0968818969558924e-05, 1.1083650861110073e-05, 1.0955053767247591e-05, 1.0878816283366177e-05, 1.1447556062194053e-05, 1.0807289982039947e-05, 1.0737478078226559e-05, 1.0785367521748412e-05, 1.106867512135068e-05, 1.0894704246311449e-05, 1.0716654287534766e-05, 1.0993890100507997e-05, 1.0970066796289757e-05, 1.0334495527786203e-05, 0.0, 1.1111702406196855e-05, 1.1188518328708597e-05, 1.1302548955427483e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.670515537261963, 7.138408184051514, 7.441042900085449, 7.519260883331299, 7.561092853546143, 7.541825771331787, 7.5534539222717285, 7.5302042961120605, 7.526644229888916, 7.4926981925964355, 7.485467910766602, 7.449754238128662, 7.445199012756348, 7.412918567657471, 7.413607120513916, 7.386195659637451, 7.392399787902832, 7.369626998901367, 7.380468368530273, 7.361355304718018, 7.375521183013916, 7.358882904052734, 7.374948024749756, 7.359163761138916, 7.374993324279785, 7.3600687980651855, 7.377054214477539, 7.3622894287109375, 7.379524230957031, 7.364639759063721, 7.381567001342773, 7.365082263946533, 7.381082534790039, 7.364646911621094, 7.380903720855713, 7.365139007568359, 7.381264686584473, 7.365373134613037, 7.381343841552734, 7.365313529968262, 7.381189346313477, 7.365092754364014, 7.380944728851318, 7.364838123321533, 7.380705833435059, 7.364617824554443, 7.380521774291992, 7.364463806152344, 7.380401611328125, 7.364373683929443, 7.38034200668335, 7.36433744430542, 7.380319595336914, 7.364327430725098, 7.3803253173828125, 7.3643364906311035, 7.380340576171875, 7.36435604095459, 7.380360126495361, 7.364377975463867, 7.380380153656006, 7.36439323425293, 7.3803911209106445, 7.364404201507568, 7.380402565002441, 7.364410877227783, 7.380407333374023, 7.364413261413574, 7.380407333374023, 7.364413738250732, 7.380407333374023, 7.364412784576416, 7.380406856536865, 7.364412784576416, 7.380402565002441, 7.364410877227783, 7.380402088165283, 7.364407062530518, 7.380399703979492, 7.364408016204834, 7.380402088165283, 7.364408016204834, 7.380406379699707, 7.364411354064941, 7.3804030418396, 7.364407062530518, 7.3804030418396, 7.364410877227783, 7.380403995513916, 7.364408493041992, 7.380402088165283, 7.364405155181885, 7.380401611328125, 7.364410400390625, 7.380403995513916, 7.364410877227783, 7.380406856536865, 7.3644118309021, 7.380404949188232, 7.333527565002441, 7.233497142791748, 7.035400867462158, 6.81654167175293, 6.527083396911621, 6.025569915771484, 4.841419696807861, 3.4629299640655518, 2.0749330520629883, 0.6951872706413269, -0.0013048967812210321, -0.005294571630656719, -0.005566622596234083, -0.0047705224715173244, -0.0037931858096271753, -0.002914892276749015, -0.002201189287006855, -0.0016471932176500559, -0.0012269357684999704, -0.0009114694548770785, -0.0006764071877114475, -0.000501843576785177, 0.0, -0.00022355341934598982, -0.000225621581193991, -0.00019007390073966235, -0.0001498240599175915, -0.00011545533197931945, -8.769368287175894e-05, -6.645137182204053e-05, -5.060635521658696e-05, -2.5576762709533796e-05, -2.9803570214426145e-05, -2.6957839509123005e-05, -2.2489055481855758e-05, -1.848336250986904e-05, -1.5121083379199263e-05, -1.2427251931512728e-05, -1.047890600602841e-05, -6.295367711572908e-06, -7.425919193337904e-06, -7.4969043453165796e-06, -6.870031029393431e-06, -6.425194442272186e-06, -6.200633833941538e-06, -5.779266302852193e-06, -5.461703949549701e-06, -5.137212610861752e-06, -5.191489890421508e-06, -5.035362846683711e-06, -5.207955837249756e-06, -4.942770829075016e-06, -4.9152968131238595e-06, -4.974156581738498e-06, -4.818848992726998e-06, -4.97631708640256e-06, -4.6178138290997595e-06, -4.780571998708183e-06, -4.7608277782273944e-06, -4.911273663310567e-06, -5.048178081779042e-06, -4.803482170245843e-06, -4.825368250749307e-06, -5.100816451886203e-06, 0.0, -4.782657924806699e-06, -4.808176072401693e-06, -4.836469997826498e-06]"
