day_time,day
visibility,clear
ped_type,adult
ego_speed,6.472222222222235
first_sight_dist,5.598714721679688
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9, 9.95, 10.0, 10.05, 10.1, 10.15, 10.2, 10.25, 10.3, 10.35, 10.4, 10.45, 10.5]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003143310546875, -0.003082275390625, -0.002960205078125, -0.0029296875, -0.00286865234375, -0.00286865234375, -0.002838134765625, -0.002777099609375, -0.002777099609375, -0.0028076171875, -0.002716064453125, -0.00262451171875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002655029296875, -0.002685546875, -0.002716064453125, -0.002716064453125, -0.002655029296875, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002532958984375, -0.002593994140625, -0.002655029296875, -0.002593994140625, -0.00250244140625, -0.002410888671875, -0.0023193359375, -0.002227783203125, -0.002105712890625, -0.00201416015625, -0.00189208984375, -0.001800537109375, -0.001708984375, -0.001617431640625, -0.001495361328125, -0.00140380859375, -0.001312255859375, -0.001220703125, -0.001129150390625, -0.001007080078125, -0.00091552734375, -0.000823974609375, -0.000732421875, -0.000640869140625, -0.000518798828125, -0.00042724609375, -0.000335693359375, -0.000244140625, -0.000152587890625, -3.0517578125e-05, 6.103515625e-05, 0.000152587890625, 0.000244140625, 0.000335693359375, 0.000457763671875, 0.00054931640625, 0.000640869140625, 0.000732421875, 0.000823974609375, 0.000946044921875, 0.00103759765625, 0.001129150390625, 0.001220703125, 0.001312255859375, 0.001434326171875, 0.00152587890625, 0.001617431640625, 0.001708984375, 0.001800537109375, 0.001922607421875, 0.00201416015625, 0.002105712890625, 0.002197265625, 0.002288818359375, 0.002410888671875, 0.00250244140625, 0.002593994140625, 0.002685546875, 0.002777099609375, 0.002899169921875, 0.00299072265625, 0.003082275390625, 0.003173828125, 0.003265380859375, 0.003387451171875, 0.00347900390625, 0.003570556640625, 0.003662109375, 0.003753662109375, 0.003875732421875, 0.00396728515625, 0.004058837890625, 0.004150390625, 0.004241943359375, 0.004364013671875, 0.00445556640625, 0.004547119140625, 0.004638671875, 0.004730224609375, 0.004852294921875, 0.00494384765625, 0.005035400390625, 0.005126953125, 0.00518798828125, 0.005157470703125, 0.0052490234375, 0.00531005859375, 0.00537109375, 0.00543212890625, 0.005645751953125, 0.005828857421875, 0.00592041015625, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875, 0.00604248046875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.928924560546875, -47.65653991699219, -47.3831787109375, -47.10813903808594, -46.82868957519531, -46.54632568359375, -46.26420593261719, -45.98016357421875, -45.666656494140625, -45.32872009277344, -44.977203369140625, -44.62403869628906, -44.272613525390625, -43.92338562011719, -43.57640075683594, -43.23210144042969, -42.8905029296875, -42.551910400390625, -42.21583557128906, -41.882415771484375, -41.55088806152344, -41.22137451171875, -40.89314270019531, -40.56623840332031, -40.23992919921875, -39.91448974609375, -39.58915710449219, -39.264251708984375, -38.93914794921875, -38.6142578125, -38.28898620605469, -37.96379089355469, -37.638153076171875, -37.312530517578125, -36.98646545410156, -36.660430908203125, -36.33404541015625, -36.00770568847656, -35.68104553222656, -35.35450744628906, -35.02769470214844, -34.701171875, -34.37446594238281, -34.048065185546875, -33.721466064453125, -33.39508056640625, -33.068450927734375, -32.7420654296875, -32.41546630859375, -32.08909606933594, -31.762527465820312, -31.43621826171875, -31.109695434570312, -30.78338623046875, -30.456863403320312, -30.13055419921875, -29.804031372070312, -29.47772216796875, -29.1512451171875, -28.824951171875, -28.49847412109375, -28.172195434570312, -27.845718383789062, -27.519454956054688, -27.192962646484375, -26.866668701171875, -26.540191650390625, -26.213882446289062, -25.88739013671875, -25.56109619140625, -25.234603881835938, -24.908294677734375, -24.581817626953125, -24.255508422851562, -23.92901611328125, -23.602706909179688, -23.276229858398438, -22.949920654296875, -22.623428344726562, -22.297119140625, -21.97064208984375, -21.644332885742188, -21.317840576171875, -20.991531372070312, -20.665054321289062, -20.3387451171875, -20.01226806640625, -19.685958862304688, -19.359466552734375, -19.033157348632812, -18.706680297851562, -18.38037109375, -18.053878784179688, -17.727569580078125, -17.401092529296875, -17.074783325195312, -16.748291015625, -16.421981811523438, -16.095504760742188, -15.769195556640625, -15.442703247070312, -15.11639404296875, -14.7899169921875, -14.463607788085938, -14.137130737304688, -13.810821533203125, -13.484329223632812, -13.15802001953125, -12.83154296875, -12.505233764648438, -12.178741455078125, -11.852432250976562, -11.525955200195312, -11.19964599609375, -10.873153686523438, -10.546844482421875, -10.220367431640625, -9.894058227539062, -9.567581176757812, -9.24127197265625, -8.914779663085938, -8.588470458984375, -8.261962890625, -7.9357147216796875, -7.609832763671875, -7.288177490234375, -6.9735870361328125, -6.673919677734375, -6.4290924072265625, -6.253509521484375, -6.1471405029296875, -6.109344482421875, -6.10797119140625, -6.1072540283203125, -6.10650634765625, -6.10577392578125, -6.105255126953125, -6.1048126220703125, -6.1044921875, -6.104278564453125, -6.1041412353515625, -6.103973388671875, -6.1038360595703125, -6.1037445068359375, -6.1036834716796875, -6.1036224365234375, -6.1036224365234375, -6.10357666015625, -6.103546142578125, -6.1035308837890625, -6.1035308837890625, -6.103515625, -6.103515625, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.103485107421875, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125, -6.1034698486328125]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011676903814077377, 0.010732672177255154, 0.011137841269373894, 0.007700473535805941, 0.005553186871111393, 0.005847801920026541, 0.0037384943570941687, 0.0029856788460165262, 0.002415116410702467, 0.002256876090541482, 0.002060515806078911, 0.0013480257475748658, 0.002691894304007292, 0.001603230251930654, 0.0009903202299028635, 0.0007288522319868207, 0.0005207301001064479, 0.00043346325401216745, 0.00035074527841061354, 0.0002981299185194075, 0.00026974035426974297, 0.0002600631269160658, 0.0002526753523852676, 0.0002483920252416283, 0.000247122545260936, 0.00025084021035581827, 0.0002494391519576311, 0.0002592050295788795, 0.00025130933499895036, 0.0002654741983860731, 0.000264341855654493, 0.0003556868468876928, 0.001412435551173985, 0.002200534101575613, 0.0015249986900016665, 0.001001109485514462, 0.0006885857437737286, 0.0005702709895558655, 0.000469009653897956, 0.00045880716061219573, 0.0009381215204484761, 0.0024564960040152073, 0.0028794717509299517, 0.0020773308351635933, 0.0015862340806052089, 0.0013541600201278925, 0.0011923752026632428, 0.0011396767804399133, 0.0010928488336503506, 0.0010939015774056315, 0.001077949651516974, 0.0010851459810510278, 0.001074267434887588, 0.0010957677150145173, 0.001083393464796245, 0.001099582645110786, 0.001086957287043333, 0.0011028362205252051, 0.0010928598931059241, 0.0011039708042517304, 0.0010945962276309729, 0.0011054003844037652, 0.0010955731850117445, 0.001106206327676773, 0.001096174237318337, 0.0011069354368373752, 0.001096293213777244, 0.0011067845625802875, 0.0010966924019157887, 0.001107013551518321, 0.0010968639981001616, 0.001107491785660386, 0.0010971487499773502, 0.0011071712942793965, 0.0010967666748911142, 0.00110698863863945, 0.001097076921723783, 0.0011074633803218603, 0.001096676685847342, 0.0011072565102949739, 0.001097029889933765, 0.0011071721091866493, 0.0010971599258482456, 0.001107278629206121, 0.0010973031166940928, 0.0011071352055296302, 0.0010971783194690943, 0.0011073448695242405, 0.0010970281437039375, 0.0011072224006056786, 0.0010966870468109846, 0.001107664662413299, 0.0010968436254188418, 0.0011072717607021332, 0.0010971144074574113, 0.0011072068009525537, 0.001096561667509377, 0.0011068134335801005, 0.001096497057005763, 0.0011070286855101585, 0.0010968151036649942, 0.0011073213536292315, 0.0010966680711135268, 0.0011071417247876525, 0.0010967592243105173, 0.00110694020986557, 0.0010966070694848895, 0.0011069270549342036, 0.001096675987355411, 0.0011068528983741999, 0.0010969624854624271, 0.001107107731513679, 0.0010965487454086542, 0.0011069639585912228, 0.001096572377718985, 0.001107403659261763, 0.001096836174838245, 0.0011073199566453695, 0.001096772844903171, 0.0011071045882999897, 0.0010966178961098194, 0.0011071072658523917, 0.001256700255908072, 0.002934980671852827, 0.003477873746305704, 0.003889195155352354, 0.004133088048547506, 0.00428422074764967, 0.00381035846658051, 0.002597751561552286, 0.0017273299163207412, 0.0009958388982340693, 0.00037706983857788146, 0.0003798365651164204, 0.0003724954149220139, 0.0003647482953965664, 0.00035811617271974683, 0.0003526456712279469, 0.0003479695587884635, 0.0003438379499129951, 0.00034114805748686194, 0.00033898744732141495, 0.0003367169410921633, 0.00033723178785294294, 2.1436884708236903e-05, 1.773193434928544e-05, 0.0, 1.5469528079847805e-05, 1.5709678336861543e-05, 1.541323945275508e-05, 1.571267785038799e-05, 1.5496088963118382e-05, 1.5109925698197912e-05, 1.4759934856556356e-05, 1.4149639355309773e-05, 1.4244056728784926e-05, 1.4629568795498926e-05, 1.4468002518697176e-05, 1.4640819244959857e-05, 1.468809296056861e-05, 1.4806278159085196e-05, 1.4563183867721818e-05, 1.4939475477149244e-05, 1.1661667485896032e-05, 1.4543253200827166e-05, 1.439984862372512e-05, 1.4533269677485805e-05, 1.454045923310332e-05, 1.4314558029582258e-05, 1.4320965419756249e-05, 1.4622788512497209e-05, 1.4452207324211486e-05, 1.4617088709201198e-05, 1.448791408620309e-05, 1.429874373570783e-05, 1.4339200788526796e-05, 1.4829449355602264e-05, 1.4405194633582141e-05, 1.4713406017108355e-05, 1.4286394616647158e-05, 1.4034434570930898e-05, 1.4280248251452576e-05, 1.4363135960593354e-05, 1.4805029422859661e-05, 1.4610606740461662e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.364442825317383, 5.456636428833008, 5.499325275421143, 5.510237693786621, 5.645533084869385, 5.6365580558776855, 5.656098365783691, 5.835312366485596, 6.488847732543945, 6.898126602172852, 7.07968807220459, 7.055217742919922, 7.034605026245117, 6.974623680114746, 6.934259414672852, 6.861946105957031, 6.819079875946045, 6.74395227432251, 6.709518909454346, 6.643535614013672, 6.622987747192383, 6.569366455078125, 6.563385009765625, 6.521791934967041, 6.528395652770996, 6.496695518493652, 6.512698173522949, 6.488039016723633, 6.51009464263916, 6.489693641662598, 6.514920711517334, 6.4969305992126465, 6.521628379821777, 6.503335952758789, 6.5281291007995605, 6.509474754333496, 6.534559726715088, 6.515213966369629, 6.539371013641357, 6.519160747528076, 6.542080402374268, 6.520042419433594, 6.541706562042236, 6.519220352172852, 6.541164398193359, 6.519226551055908, 6.540998458862305, 6.518919944763184, 6.540551662445068, 6.518369674682617, 6.539976119995117, 6.517783164978027, 6.539429187774658, 6.517277240753174, 6.53899621963501, 6.51691198348999, 6.538712501525879, 6.516690731048584, 6.538559913635254, 6.516589164733887, 6.538502216339111, 6.516561031341553, 6.538504600524902, 6.516585350036621, 6.5385422706604, 6.516633033752441, 6.53858757019043, 6.516676902770996, 6.538631439208984, 6.516716957092285, 6.538667678833008, 6.516747951507568, 6.538694858551025, 6.516767978668213, 6.5387091636657715, 6.516781330108643, 6.538718223571777, 6.51678466796875, 6.538716793060303, 6.516782283782959, 6.538714408874512, 6.516778469085693, 6.53870964050293, 6.516773700714111, 6.538704872131348, 6.5167670249938965, 6.538701057434082, 6.516765594482422, 6.538699626922607, 6.516765594482422, 6.538698196411133, 6.51676082611084, 6.538699626922607, 6.51676607131958, 6.538699626922607, 6.51676607131958, 6.538702964782715, 6.5167670249938965, 6.53870153427124, 6.5167670249938965, 6.538699626922607, 6.516768455505371, 6.538700580596924, 6.5167670249938965, 6.538698196411133, 6.516761302947998, 6.538694858551025, 6.516765117645264, 6.538693904876709, 6.516763687133789, 6.538694381713867, 6.516765594482422, 6.538694858551025, 6.516765594482422, 6.538697242736816, 6.516763687133789, 6.538699150085449, 6.516767501831055, 6.5386962890625, 6.516763687133789, 6.538694381713867, 6.516762733459473, 6.540442943572998, 6.518229007720947, 6.508852481842041, 6.380602836608887, 6.2344255447387695, 5.750908851623535, 4.377899169921875, 2.987089157104492, 1.60257089138031, 0.23403361439704895, -0.0028311358764767647, -0.005202107131481171, -0.005042840261012316, -0.004203648306429386, -0.003300631884485483, -0.0025193660985678434, -0.0018958260770887136, -0.0014158482663333416, -0.001053055515512824, -0.000781581737101078, -0.0005794920725747943, -0.000429729261668399, -0.00031812762608751655, -0.00023578530817758292, 0.0, -0.00010535286855883896, -0.00010635163198458031, -8.979051926871762e-05, -7.096819172147661e-05, -5.4727195674786344e-05, -4.153031841269694e-05, -3.1983665394363925e-05, -2.4225171728176065e-05, -1.276571310881991e-05, -1.4822836419625673e-05, -1.344909833278507e-05, -1.1324397746648174e-05, -9.359326213598251e-06, -7.798857950547244e-06, -6.3462925936619285e-06, -5.7980046221928205e-06, -3.6015173918713117e-06, -4.297494797356194e-06, -4.234742391417967e-06, -3.972146714659175e-06, -3.823749466391746e-06, -3.5721434414881514e-06, -3.5969912914879387e-06, -3.4099257391062565e-06, -3.290418362666969e-06, -3.106333224422997e-06, -3.257300704717636e-06, -3.196224497514777e-06, -3.03724777950265e-06, -3.006160113727674e-06, -3.0679254905408015e-06, -3.030411789950449e-06, -3.068130354222376e-06, -2.9980203635204816e-06, -3.0412152227654587e-06, -3.0750406949664466e-06, -3.018025154233328e-06, -3.130957338726148e-06]"
