day_time,day
visibility,fog
ped_type,adult
ego_speed,9.472222222222278
first_sight_dist,6.791738403320313
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.002593994140625, -0.0025634765625, -0.002532958984375, -0.002471923828125, -0.002471923828125, -0.00238037109375, -0.0023193359375, -0.002288818359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00238037109375, -0.00244140625, -0.00238037109375, -0.00225830078125, -0.002227783203125, -0.002227783203125, -0.0023193359375, -0.00238037109375, -0.00225830078125, -0.002166748046875, -0.002044677734375, -0.001953125, -0.001861572265625, -0.00177001953125, -0.001678466796875, -0.001556396484375, -0.00146484375, -0.0013427734375, -0.001251220703125, -0.00115966796875, -0.001068115234375, -0.0009765625, -0.0008544921875, -0.000762939453125, -0.00067138671875, -0.000579833984375, -0.00048828125, -0.0003662109375, -0.000274658203125, -0.00018310546875, -9.1552734375e-05, 0.0, 0.0001220703125, 0.000213623046875, 0.00030517578125, 0.000396728515625, 0.00048828125, 0.0006103515625, 0.000701904296875, 0.00079345703125, 0.000885009765625, 0.0009765625, 0.0010986328125, 0.001190185546875, 0.00128173828125, 0.001373291015625, 0.00146484375, 0.0015869140625, 0.001678466796875, 0.00177001953125, 0.001861572265625, 0.001953125, 0.0020751953125, 0.002166748046875, 0.00225830078125, 0.002349853515625, 0.00244140625, 0.0025634765625, 0.002655029296875, 0.00274658203125, 0.002838134765625, 0.0029296875, 0.0030517578125, 0.00311279296875, 0.0030517578125, 0.003082275390625, 0.00311279296875, 0.003204345703125, 0.003387451171875, 0.0035400390625, 0.0035400390625, 0.003570556640625, 0.00360107421875, 0.003692626953125, 0.003570556640625, 0.002716064453125, 0.0018310546875, 0.001861572265625, 0.001800537109375, 0.00177001953125, 0.001739501953125, 0.001739501953125, 0.001739501953125, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001708984375, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875, 0.001678466796875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.20237731933594, -45.85137939453125, -45.47637939453125, -45.08030700683594, -44.66545104980469, -44.23516845703125, -43.793975830078125, -43.3460693359375, -42.89208984375, -42.43321228027344, -41.97026062011719, -41.5042724609375, -41.03593444824219, -40.56602478027344, -40.09501647949219, -39.62347412109375, -39.15159606933594, -38.67979431152344, -38.20811462402344, -37.73677062988281, -37.265655517578125, -36.79487609863281, -36.32440185546875, -35.85430908203125, -35.384429931640625, -34.91490173339844, -34.44561767578125, -33.97666931152344, -33.50782775878906, -33.03907775878906, -32.570343017578125, -32.10169982910156, -31.632965087890625, -31.164291381835938, -30.695526123046875, -30.226791381835938, -29.75799560546875, -29.28924560546875, -28.820419311523438, -28.35162353515625, -27.88275146484375, -27.413925170898438, -26.945053100585938, -26.476226806640625, -26.007354736328125, -25.53851318359375, -25.06964111328125, -24.60076904296875, -24.131912231445312, -23.663040161132812, -23.194168090820312, -22.725341796875, -22.256484985351562, -21.78765869140625, -21.31878662109375, -20.849960327148438, -20.381088256835938, -19.912261962890625, -19.443389892578125, -18.974563598632812, -18.505691528320312, -18.036865234375, -17.568008422851562, -17.09918212890625, -16.63031005859375, -16.161483764648438, -15.692611694335938, -15.223785400390625, -14.754913330078125, -14.286087036132812, -13.817214965820312, -13.348388671875, -12.879531860351562, -12.41070556640625, -11.94183349609375, -11.473007202148438, -11.004135131835938, -10.535308837890625, -10.066436767578125, -9.597610473632812, -9.128738403320312, -8.660598754882812, -8.197235107421875, -7.74365234375, -7.303497314453125, -6.8791046142578125, -6.4712066650390625, -6.0803680419921875, -5.704132080078125, -5.34210205078125, -5.0045318603515625, -4.7045440673828125, -4.433685302734375, -4.21978759765625, -4.0626373291015625, -3.962158203125, -3.9259796142578125, -3.925811767578125, -3.9250335693359375, -3.9242401123046875, -3.9235076904296875, -3.922943115234375, -3.922515869140625, -3.92218017578125, -3.9219512939453125, -3.92181396484375, -3.921661376953125, -3.9215240478515625, -3.921417236328125, -3.92138671875, -3.9213409423828125, -3.9213104248046875, -3.9212646484375, -3.9212188720703125, -3.92120361328125, -3.92120361328125, -3.9211883544921875, -3.9211883544921875, -3.921173095703125, -3.921173095703125, -3.921173095703125, -3.921173095703125, -3.921173095703125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125, -3.921142578125]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.004424174316227436, 0.0037266346625983715, 0.0030467133037745953, 0.0024078134447336197, 0.0020062823314219713, 0.002893313067033887, 0.0007615613867528737, 0.0011592288501560688, 0.001406621653586626, 0.0010730255162343383, 0.0007146710995584726, 0.0006145311635918915, 0.0005685731885023415, 0.0005197338759899139, 0.00044438065378926694, 0.0004058671183884144, 0.00038301124004647136, 0.00035352836130186915, 0.00032326046493835747, 0.0008453080081380904, 0.0021564841736108065, 0.0018464569002389908, 0.0012230128049850464, 0.0008402224630117416, 0.0006380747072398663, 0.0012728600995615125, 0.0031446022912859917, 0.002717637922614813, 0.002080097096040845, 0.0016846824437379837, 0.0014572888612747192, 0.0013346922351047397, 0.0012761923717334867, 0.0012515096459537745, 0.0012275059707462788, 0.0012270624283701181, 0.0012246971018612385, 0.0012195174349471927, 0.0012263517128303647, 0.001227273140102625, 0.0012286772252991796, 0.0012302820105105639, 0.0012313227634876966, 0.001233073533512652, 0.0012339201057329774, 0.0012349102180451155, 0.0012356353690847754, 0.001236258540302515, 0.0012363549321889877, 0.001241991063579917, 0.00123746192548424, 0.00124264822807163, 0.0012377782259136438, 0.0012429524213075638, 0.001237806980498135, 0.0012432511430233717, 0.001237953081727028, 0.0012434060918167233, 0.0012379561085253954, 0.0012432591756805778, 0.0012380214175209403, 0.0012431495124474168, 0.0012378155952319503, 0.001243360573425889, 0.0012376526137813926, 0.0012429279740899801, 0.0012376991799101233, 0.001243119826540351, 0.0012377846287563443, 0.0012431024806573987, 0.001237901276908815, 0.0012427499750629067, 0.0012374267680570483, 0.0012430300703272223, 0.001237840740941465, 0.0012429353082552552, 0.0012377630919218063, 0.0012430550996214151, 0.0012378767132759094, 0.0012433812953531742, 0.0012380704283714294, 0.0012505431659519672, 0.0013874770374968648, 0.0034336212556809187, 0.004066152963787317, 0.0044464124366641045, 0.004836828447878361, 0.0031352161895483732, 0.0028788249474018812, 0.002968541346490383, 0.004228862933814526, 0.004251390695571899, 0.005386658012866974, -0.0018272299785166979, -0.013082578778266907, -0.004125738050788641, 0.002101877238601446, 0.0005078223766759038, 0.0003462955937720835, 0.0004279253480490297, 0.0005229872185736895, 0.00022575395996682346, 0.00018798075325321406, 0.00015724211698397994, 0.00013253781071398407, 0.00011355734750395641, 9.83245627139695e-05, 8.68921706569381e-05, 7.853958231862634e-05, 5.9912239521509036e-05, 6.608020339626819e-05, 6.519835005747154e-05, 6.347559246933088e-05, 6.160132761579007e-05, 5.9432608395582065e-05, 5.792200317955576e-05, 2.1116025891387835e-05, 0.0, 1.9921957573387772e-05, 2.0012408640468493e-05, 1.9923858417314477e-05, 2.003230110858567e-05, 1.9513518054736778e-05, 1.991309181903489e-05, 1.9877590602845885e-05, 2.0006895283586346e-05, 1.9785389667958952e-05, 1.945238545886241e-05, 2.003472218348179e-05, 1.9412487745285034e-05, 1.9712224457180128e-05, 1.962319038284477e-05, 1.9297747712698765e-05, 1.986760617000982e-05, 1.620322473172564e-05, 1.9431412511039525e-05, 1.9573755707824603e-05, 1.9455701476545073e-05, 1.9588955183280632e-05, 1.9868910385412164e-05, 1.976374551304616e-05, 1.9479095499264076e-05, 1.946266638697125e-05, 1.952081947820261e-05, 1.980595334316604e-05, 2.0139776097494178e-05, 1.9660963516798802e-05, 2.0044184566359036e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.684703350067139, 7.217828273773193, 7.674166679382324, 8.079842567443848, 8.436976432800293, 8.728231430053711, 8.899784088134766, 9.016876220703125, 9.130318641662598, 9.214497566223145, 9.292014122009277, 9.341695785522461, 9.386783599853516, 9.409032821655273, 9.430497169494629, 9.43431568145752, 9.441253662109375, 9.434669494628906, 9.434374809265137, 9.422975540161133, 9.419000625610352, 9.406601905822754, 9.40394115447998, 9.392939567565918, 9.392464637756348, 9.382563591003418, 9.384041786193848, 9.37558650970459, 9.378660202026367, 9.372594833374023, 9.376913070678711, 9.371779441833496, 9.376742362976074, 9.372035026550293, 9.37728214263916, 9.37272834777832, 9.37803840637207, 9.373482704162598, 9.378742218017578, 9.374112129211426, 9.379278182983398, 9.374551773071289, 9.379621505737305, 9.374809265136719, 9.379799842834473, 9.374927520751953, 9.379866600036621, 9.374953269958496, 9.379863739013672, 9.374932289123535, 9.379830360412598, 9.374890327453613, 9.379786491394043, 9.374848365783691, 9.37975025177002, 9.374817848205566, 9.379724502563477, 9.374797821044922, 9.37971019744873, 9.374786376953125, 9.379703521728516, 9.37478256225586, 9.379701614379883, 9.374780654907227, 9.379700660705566, 9.374783515930176, 9.379703521728516, 9.374786376953125, 9.379708290100098, 9.374791145324707, 9.37971019744873, 9.37479305267334, 9.379711151123047, 9.374792098999023, 9.37971019744873, 9.374792098999023, 9.379711151123047, 9.37479019165039, 9.37971019744873, 9.37479019165039, 9.379708290100098, 9.33975887298584, 9.212126731872559, 8.980401039123535, 8.69281005859375, 8.363469123840332, 8.037398338317871, 7.685506343841553, 7.428626537322998, 7.122866153717041, 6.425470352172852, 5.778073787689209, 5.016819477081299, 3.842543840408325, 2.7060792446136475, 1.5617012977600098, 0.19600611925125122, -0.00366723770275712, -0.005589470267295837, -0.005253167822957039, -0.0043370723724365234, -0.0033902593422681093, -0.0025866434443742037, -0.0019475260050967336, -0.001455540070310235, -0.001083766808733344, -0.0008052832563407719, -0.0005978532717563212, -0.00044403388164937496, -0.00016870797844603658, -0.00023263685579877347, -0.0002133869711542502, -0.00017398448835592717, -0.00013564281107392162, -0.00010377635044278577, -7.891119457781315e-05, -5.649074955726974e-05, 0.0, -2.6207602786598727e-05, -2.6501333195483312e-05, -2.2482294298242778e-05, -1.822156809794251e-05, -1.4370549251907505e-05, -1.1435011401772499e-05, -9.201215107168537e-06, -7.252879186125938e-06, -4.7976523092074785e-06, -5.184747351449914e-06, -4.715584054792998e-06, -4.2985939217032865e-06, -3.773560592890135e-06, -3.451947122812271e-06, -3.2423342872789362e-06, -2.9054656351945596e-06, -2.527502374505275e-06, -2.6093050564668374e-06, -2.661263579284423e-06, -2.54170959124167e-06, -2.6112422801816138e-06, -2.527860942791449e-06, -2.400493258392089e-06, -2.591842758192797e-06, -2.500740720279282e-06, -2.592606506368611e-06, -2.5391204871993978e-06, -2.2972840270085726e-06, -2.4093035335681634e-06, -2.51084566116333e-06]"
